frame,time,features,flow_left,flow_center,flow_right,speed,x,y,z,yaw,collision,state,flow_std
527,1748942486.48,39,0.043,0.007,0.025,1.98,97.07,-0.00,-1.61,-0.00,0,none,0.036
528,1748942486.57,39,0.046,0.007,0.025,1.98,97.27,-0.00,-1.61,-0.00,0,none,0.035
529,1748942486.67,39,0.049,0.007,0.025,1.98,97.44,-0.00,-1.61,-0.00,0,none,0.040
530,1748942486.76,39,0.051,0.007,0.025,1.98,97.63,-0.00,-1.61,-0.00,0,none,0.047
531,1748942486.86,39,0.048,0.007,0.026,1.98,97.81,-0.00,-1.61,-0.00,0,none,0.033
532,1748942486.95,39,0.050,0.007,0.029,1.98,98.00,-0.00,-1.61,-0.00,0,none,0.038
533,1748942487.04,39,0.051,0.007,0.030,1.98,98.19,-0.00,-1.61,-0.00,0,none,0.052
534,1748942487.14,39,0.054,0.008,0.034,1.98,98.38,-0.00,-1.61,-0.00,0,none,0.054
535,1748942487.24,39,0.058,0.008,0.043,1.98,98.55,-0.00,-1.61,-0.00,0,none,0.051
536,1748942487.32,37,0.067,0.007,0.048,1.98,98.73,-0.00,-1.61,-0.00,0,none,0.050
537,1748942487.41,35,0.075,0.008,0.050,1.98,98.93,-0.00,-1.61,-0.00,0,none,0.060
538,1748942487.51,35,0.078,0.008,0.065,1.98,99.10,-0.00,-1.61,-0.00,0,none,0.063
539,1748942487.60,34,0.076,0.008,0.085,1.98,99.27,-0.00,-1.61,-0.00,0,none,0.056
540,1748942487.69,33,0.070,0.008,0.103,1.98,99.44,-0.00,-1.61,-0.00,0,none,0.059
541,1748942487.77,30,0.066,0.008,0.093,1.98,99.61,-0.00,-1.61,-0.00,0,resume_reinforce,0.049
542,1748942487.86,28,0.055,0.008,0.082,1.98,99.78,-0.00,-1.60,-0.00,0,none,0.026
544,1748942489.05,65,0.139,0.080,0.060,0.20,101.10,-0.00,-1.88,-0.00,0,none,0.283
545,1748942489.14,65,0.207,0.117,0.031,0.15,101.12,-0.00,-1.88,-0.00,0,none,0.286
546,1748942489.23,64,0.300,0.165,0.000,0.12,101.13,-0.00,-1.87,-0.00,0,none,0.243
547,1748942489.32,64,0.360,0.201,0.000,0.09,101.13,-0.00,-1.86,-0.00,0,none,0.247
548,1748942489.41,64,0.378,0.224,0.000,0.06,101.14,-0.00,-1.86,-0.00,0,none,0.011
549,1748942489.49,64,0.296,0.165,0.000,0.04,101.14,-0.00,-1.86,-0.00,0,none,0.008
550,1748942489.58,64,0.227,0.138,0.000,0.03,101.14,-0.00,-1.85,-0.00,0,none,0.005
551,1748942489.67,64,0.131,0.096,0.000,0.02,101.14,-0.00,-1.85,-0.00,0,none,0.003
552,1748942489.76,64,0.067,0.064,0.000,0.01,101.14,-0.00,-1.85,-0.00,0,none,0.003
553,1748942489.85,64,0.046,0.043,0.000,0.02,101.14,-0.00,-1.85,-0.00,0,resume_reinforce,0.003
554,1748942489.94,64,0.033,0.030,0.000,0.02,101.14,-0.00,-1.85,-0.00,0,none,0.003
555,1748942490.03,64,0.150,0.129,0.000,0.17,101.14,-0.00,-1.85,-0.00,0,none,0.385
556,1748942490.11,63,0.453,0.222,0.000,0.37,101.17,-0.00,-1.87,-0.00,0,none,0.700
557,1748942490.22,63,0.613,0.298,0.000,0.51,101.20,-0.00,-1.89,-0.00,0,none,0.724
558,1748942490.30,63,0.615,0.303,0.000,0.65,101.25,-0.00,-1.91,-0.00,0,none,0.008
559,1748942490.39,63,0.628,0.314,0.000,0.79,101.31,-0.00,-1.93,-0.00,0,none,0.014
560,1748942490.49,63,0.528,0.231,0.000,0.90,101.38,-0.00,-1.94,-0.00,0,none,0.014
561,1748942490.57,63,0.247,0.158,0.000,1.01,101.46,-0.00,-1.95,-0.00,0,none,0.018
562,1748942490.65,63,0.113,0.105,0.000,1.12,101.55,-0.00,-1.96,-0.00,0,none,0.024
563,1748942490.73,63,0.139,0.125,0.000,1.22,101.66,-0.00,-1.97,-0.00,0,none,0.015
564,1748942490.83,63,0.157,0.141,0.000,1.31,101.77,-0.00,-1.97,-0.00,0,none,0.024
565,1748942490.91,63,0.157,0.141,0.000,1.39,101.89,-0.00,-1.97,-0.00,0,none,0.017
566,1748942491.00,63,0.154,0.137,0.000,1.46,102.01,-0.00,-1.97,-0.00,0,none,0.021
567,1748942491.09,63,0.144,0.129,0.000,1.52,102.14,-0.00,-1.98,-0.00,0,none,0.016
568,1748942491.17,63,0.134,0.119,0.000,1.57,102.27,-0.00,-1.98,-0.00,0,none,0.013
569,1748942491.26,63,0.117,0.104,0.000,1.63,102.42,-0.00,-1.98,-0.00,0,none,0.015
570,1748942491.36,63,0.112,0.094,0.000,1.67,102.57,-0.00,-1.98,-0.00,0,none,0.028
571,1748942491.44,63,0.102,0.083,0.000,1.70,102.71,-0.00,-1.98,-0.00,0,none,0.015
572,1748942491.53,63,0.095,0.073,0.000,1.74,102.85,-0.00,-1.97,-0.00,0,none,0.018
573,1748942491.61,63,0.090,0.064,0.000,1.76,103.00,-0.00,-1.97,-0.00,0,none,0.020
574,1748942491.69,62,0.084,0.057,0.000,1.79,103.14,-0.00,-1.97,-0.00,0,none,0.017
575,1748942491.78,62,0.074,0.048,0.000,1.81,103.30,-0.00,-1.97,-0.00,0,none,0.019
576,1748942491.86,62,0.071,0.043,0.000,1.84,103.49,-0.00,-1.97,-0.00,0,resume_reinforce,0.021
577,1748942491.97,62,0.067,0.039,0.000,1.85,103.64,-0.00,-1.97,-0.00,0,none,0.024
578,1748942492.05,62,0.063,0.034,0.000,1.87,103.80,-0.00,-1.97,-0.00,0,none,0.021
579,1748942492.14,62,0.061,0.030,0.000,1.88,103.96,-0.00,-1.97,-0.00,0,none,0.023
580,1748942492.22,62,0.060,0.026,0.000,1.89,104.11,-0.00,-1.97,-0.00,0,none,0.028
581,1748942492.30,62,0.057,0.023,0.000,1.90,104.29,-0.00,-1.97,-0.00,0,none,0.025
582,1748942492.39,62,0.056,0.019,0.000,1.91,104.46,-0.00,-1.97,-0.00,0,none,0.033
583,1748942492.48,62,0.057,0.017,0.000,1.92,104.62,-0.00,-1.97,-0.00,0,none,0.036
584,1748942492.57,62,0.055,0.015,0.000,1.93,104.78,-0.00,-1.96,-0.00,0,none,0.026
585,1748942492.65,61,0.052,0.013,0.000,1.93,104.96,-0.00,-1.96,-0.00,0,none,0.024
586,1748942492.75,61,0.051,0.012,0.000,1.94,105.13,-0.00,-1.96,-0.00,0,none,0.028
587,1748942492.83,61,0.048,0.011,0.000,1.94,105.31,-0.00,-1.96,-0.00,0,none,0.024
588,1748942492.92,61,0.046,0.010,0.000,1.95,105.49,-0.00,-1.96,-0.00,0,none,0.029
589,1748942493.02,61,0.046,0.010,0.000,1.95,105.66,-0.00,-1.96,-0.00,0,none,0.031
590,1748942493.10,61,0.045,0.009,0.000,1.95,105.82,-0.00,-1.96,-0.00,0,none,0.028
591,1748942493.18,61,0.045,0.008,0.000,1.96,106.00,-0.00,-1.96,-0.00,0,none,0.031
592,1748942493.28,61,0.045,0.008,0.000,1.96,106.16,-0.00,-1.96,-0.00,0,none,0.032
593,1748942493.36,61,0.046,0.008,0.000,1.96,106.32,-0.00,-1.96,-0.00,0,none,0.034
594,1748942493.44,61,0.045,0.007,0.000,1.96,106.52,-0.00,-1.96,-0.00,0,none,0.032
595,1748942493.54,61,0.047,0.007,0.000,1.97,106.69,-0.00,-1.96,-0.00,0,none,0.036
596,1748942493.63,61,0.047,0.008,0.000,1.97,106.86,-0.00,-1.96,-0.00,0,none,0.030
597,1748942493.72,61,0.048,0.008,0.000,1.97,107.03,-0.00,-1.96,-0.00,0,none,0.035
598,1748942493.81,61,0.047,0.007,0.000,1.97,107.21,-0.00,-1.96,-0.00,0,none,0.031
599,1748942493.89,61,0.045,0.007,0.000,1.97,107.37,-0.00,-1.96,-0.00,0,resume_reinforce,0.029
600,1748942493.98,61,0.042,0.007,0.000,1.97,107.54,-0.00,-1.96,-0.00,0,none,0.024
601,1748942494.06,61,0.040,0.007,0.000,1.97,107.71,-0.00,-1.96,-0.00,0,none,0.021
602,1748942494.15,61,0.037,0.007,0.000,1.97,107.86,-0.00,-1.96,-0.00,0,none,0.026
603,1748942494.23,61,0.033,0.007,0.000,1.97,108.03,-0.00,-1.96,-0.00,0,none,0.021
604,1748942494.31,60,0.032,0.007,0.000,1.97,108.20,-0.00,-1.96,-0.00,0,none,0.019
605,1748942494.40,60,0.030,0.007,0.000,1.97,108.37,-0.00,-1.95,-0.00,0,none,0.023
606,1748942494.48,60,0.030,0.007,0.000,1.97,108.55,-0.00,-1.95,-0.00,0,none,0.020
607,1748942494.57,60,0.028,0.008,0.000,1.97,108.71,-0.00,-1.95,-0.00,0,none,0.022
608,1748942494.66,60,0.029,0.007,0.000,1.98,108.88,-0.00,-1.95,-0.00,0,none,0.020
609,1748942494.74,60,0.029,0.008,0.000,1.98,109.05,-0.00,-1.95,-0.00,0,none,0.021
610,1748942494.83,60,0.031,0.008,0.000,1.98,109.21,-0.00,-1.95,-0.00,0,none,0.024
611,1748942494.91,60,0.030,0.007,0.000,1.98,109.38,-0.00,-1.95,-0.00,0,none,0.020
612,1748942494.99,60,0.029,0.008,0.000,1.98,109.55,-0.00,-1.95,-0.00,0,none,0.023
613,1748942495.08,60,0.028,0.008,0.000,1.98,109.71,-0.00,-1.95,-0.00,0,none,0.023
614,1748942495.16,60,0.028,0.007,0.000,1.98,109.88,-0.00,-1.95,-0.00,0,none,0.027
615,1748942495.25,60,0.026,0.007,0.000,1.98,110.04,-0.00,-1.95,-0.00,0,none,0.024
616,1748942495.33,60,0.027,0.007,0.000,1.98,110.21,-0.00,-1.95,-0.00,0,none,0.025
617,1748942495.42,60,0.028,0.007,0.000,1.98,110.39,-0.00,-1.95,-0.00,0,none,0.029
618,1748942495.51,60,0.029,0.008,0.000,1.98,110.56,-0.00,-1.95,-0.00,0,none,0.028
619,1748942495.59,60,0.027,0.008,0.000,1.98,110.72,-0.00,-1.95,-0.00,0,none,0.017
620,1748942495.68,60,0.026,0.008,0.000,1.98,110.90,-0.00,-1.95,-0.00,0,none,0.016
621,1748942495.76,60,0.025,0.008,0.000,1.98,111.06,-0.00,-1.95,-0.00,0,none,0.015
622,1748942495.85,60,0.023,0.008,0.000,1.98,111.22,-0.00,-1.95,-0.00,0,none,0.016
623,1748942495.92,60,0.021,0.008,0.000,1.98,111.39,-0.00,-1.95,-0.00,0,resume_reinforce,0.016
624,1748942496.01,60,0.022,0.008,0.000,1.98,111.55,-0.00,-1.95,-0.00,0,none,0.022
625,1748942496.10,59,0.022,0.008,0.000,1.98,111.72,-0.00,-1.95,-0.00,0,none,0.017
626,1748942496.18,59,0.021,0.008,0.000,1.98,111.88,-0.00,-1.95,-0.00,0,none,0.013
627,1748942496.26,59,0.021,0.008,0.000,1.98,112.06,-0.00,-1.95,-0.00,0,none,0.020
628,1748942496.35,59,0.021,0.008,0.000,1.98,112.23,-0.00,-1.95,-0.00,0,none,0.022
629,1748942496.44,59,0.020,0.008,0.000,1.98,112.41,-0.00,-1.95,-0.00,0,none,0.020
630,1748942496.53,59,0.020,0.008,0.000,1.98,112.57,-0.00,-1.95,-0.00,0,none,0.015
631,1748942496.61,59,0.020,0.008,0.000,1.98,112.75,-0.00,-1.95,-0.00,0,none,0.010
632,1748942496.70,59,0.020,0.009,0.000,1.98,112.95,-0.00,-1.95,-0.00,0,none,0.013
633,1748942496.80,59,0.023,0.009,0.000,1.98,113.14,-0.00,-1.95,-0.00,0,none,0.029
634,1748942496.90,58,0.024,0.009,0.000,1.98,113.31,-0.00,-1.95,-0.00,0,none,0.015
635,1748942496.99,58,0.024,0.009,0.000,1.98,113.49,-0.00,-1.95,-0.00,0,none,0.018
636,1748942497.07,57,0.024,0.009,0.000,1.98,113.66,-0.00,-1.95,-0.00,0,none,0.012
637,1748942497.16,57,0.025,0.009,0.000,1.98,113.82,-0.00,-1.95,-0.00,0,none,0.014
638,1748942497.25,57,0.022,0.010,0.000,1.98,113.99,-0.00,-1.95,-0.00,0,none,0.014
639,1748942497.33,57,0.021,0.009,0.000,1.98,114.17,-0.00,-1.95,-0.00,0,none,0.015
640,1748942497.42,57,0.022,0.010,0.000,1.98,114.35,-0.00,-1.95,-0.00,0,none,0.019
641,1748942497.51,57,0.022,0.010,0.000,1.98,114.55,-0.00,-1.95,-0.00,0,none,0.014
642,1748942497.61,57,0.024,0.010,0.000,1.98,114.71,-0.00,-1.94,-0.00,0,none,0.019
643,1748942497.69,57,0.024,0.010,0.000,1.98,114.88,-0.00,-1.94,-0.00,0,none,0.015
644,1748942497.78,57,0.026,0.010,0.000,1.98,115.07,-0.00,-1.94,-0.00,0,none,0.020
645,1748942497.88,57,0.025,0.010,0.000,1.98,115.24,-0.00,-1.94,-0.00,0,none,0.019
646,1748942497.96,57,0.027,0.011,0.000,1.98,115.42,-0.00,-1.94,-0.00,0,resume_reinforce,0.019
647,1748942498.05,57,0.027,0.011,0.000,1.98,115.58,-0.00,-1.94,-0.00,0,none,0.019
648,1748942498.14,56,0.028,0.010,0.000,1.98,115.75,-0.00,-1.94,-0.00,0,none,0.020
649,1748942498.22,56,0.028,0.011,0.000,1.98,115.91,-0.00,-1.94,-0.00,0,none,0.021
650,1748942498.30,56,0.027,0.010,0.000,1.98,116.08,-0.00,-1.94,-0.00,0,none,0.021
651,1748942498.39,56,0.028,0.011,0.000,1.98,116.26,-0.00,-1.94,-0.00,0,none,0.024
652,1748942498.48,56,0.028,0.010,0.000,1.98,116.43,-0.00,-1.94,-0.00,0,none,0.023
653,1748942498.56,56,0.029,0.010,0.000,1.98,116.59,-0.00,-1.94,-0.00,0,none,0.024
654,1748942498.64,56,0.029,0.010,0.000,1.98,116.75,-0.00,-1.94,-0.00,0,none,0.024
655,1748942498.73,56,0.030,0.010,0.000,1.98,116.94,-0.00,-1.94,-0.00,0,none,0.025
656,1748942498.83,56,0.031,0.009,0.000,1.98,117.13,-0.00,-1.94,-0.00,0,none,0.030
657,1748942498.92,55,0.033,0.010,0.000,1.98,117.30,-0.00,-1.94,-0.00,0,none,0.025
658,1748942499.00,55,0.031,0.009,0.000,1.98,117.47,-0.00,-1.94,-0.00,0,none,0.023
659,1748942499.09,55,0.031,0.010,0.000,1.98,117.65,-0.00,-1.94,-0.00,0,none,0.025
660,1748942499.18,54,0.031,0.010,0.000,1.98,117.83,-0.00,-1.94,-0.00,0,none,0.021
661,1748942499.27,54,0.028,0.010,0.000,1.98,117.99,-0.00,-1.94,-0.00,0,none,0.020
662,1748942499.35,54,0.027,0.009,0.000,1.98,118.16,-0.00,-1.94,-0.00,0,none,0.024
663,1748942499.44,53,0.028,0.010,0.000,1.98,118.34,-0.00,-1.94,-0.00,0,none,0.023
664,1748942499.53,53,0.029,0.010,0.000,1.98,118.50,-0.00,-1.94,-0.00,0,none,0.021
665,1748942499.61,53,0.029,0.010,0.000,1.98,118.69,-0.00,-1.94,-0.00,0,none,0.023
666,1748942499.71,53,0.031,0.010,0.000,1.98,118.85,-0.00,-1.94,-0.00,0,none,0.028
667,1748942499.79,53,0.030,0.010,0.000,1.98,119.01,-0.00,-1.94,-0.00,0,none,0.022
668,1748942499.87,52,0.029,0.010,0.000,1.98,119.18,-0.00,-1.94,-0.00,0,none,0.022
669,1748942499.96,52,0.028,0.010,0.000,1.98,119.34,-0.00,-1.94,-0.00,0,none,0.023
670,1748942500.04,52,0.028,0.010,0.000,1.98,119.52,-0.00,-1.94,-0.00,0,resume_reinforce,0.021
671,1748942500.13,52,0.028,0.010,0.000,1.98,119.68,-0.00,-1.94,-0.00,0,none,0.028
672,1748942500.21,48,0.031,0.010,0.000,1.98,119.84,-0.00,-1.94,-0.00,0,none,0.028
673,1748942500.29,47,0.032,0.010,0.000,1.98,120.01,-0.00,-1.94,-0.00,0,none,0.023
674,1748942500.38,46,0.033,0.010,0.000,1.98,120.17,-0.00,-1.94,-0.00,0,none,0.023
675,1748942500.46,46,0.034,0.010,0.000,1.98,120.35,-0.00,-1.94,-0.00,0,none,0.022
676,1748942500.55,46,0.034,0.009,0.000,1.98,120.51,-0.00,-1.94,-0.00,0,none,0.025
677,1748942500.63,46,0.033,0.009,0.000,1.98,120.67,-0.00,-1.94,-0.00,0,none,0.021
678,1748942500.71,45,0.034,0.009,0.000,1.98,120.83,-0.00,-1.94,-0.00,0,none,0.026
679,1748942500.80,44,0.034,0.008,0.000,1.98,120.99,-0.00,-1.94,-0.00,0,none,0.022
680,1748942500.88,44,0.034,0.008,0.000,1.98,121.17,-0.00,-1.94,-0.00,0,none,0.019
681,1748942500.96,43,0.034,0.009,0.000,1.98,121.34,-0.00,-1.93,-0.00,0,none,0.021
682,1748942501.05,43,0.032,0.008,0.000,1.98,121.52,-0.00,-1.93,-0.00,0,none,0.020
683,1748942501.14,43,0.031,0.008,0.000,1.98,121.68,-0.00,-1.93,-0.00,0,none,0.021
684,1748942501.22,43,0.032,0.009,0.000,1.98,121.89,-0.00,-1.93,-0.00,0,none,0.024
685,1748942501.33,43,0.034,0.009,0.000,1.98,122.06,-0.00,-1.93,-0.00,0,none,0.031
686,1748942501.42,43,0.034,0.009,0.000,1.98,122.22,-0.00,-1.93,-0.00,0,none,0.025
687,1748942501.50,43,0.038,0.010,0.000,1.98,122.40,-0.00,-1.93,-0.00,0,none,0.037
688,1748942501.59,41,0.039,0.010,0.000,1.98,122.56,-0.00,-1.93,-0.00,0,none,0.028
689,1748942501.67,41,0.041,0.009,0.000,1.98,122.72,-0.00,-1.93,-0.00,0,none,0.028
690,1748942501.75,41,0.041,0.009,0.000,1.98,122.89,-0.00,-1.93,-0.00,0,none,0.028
691,1748942501.83,41,0.064,0.009,0.000,1.98,123.07,-0.00,-1.93,-0.00,0,none,0.239
692,1748942501.92,40,0.063,0.009,0.000,1.98,123.23,-0.00,-1.93,-0.00,0,none,0.028
693,1748942502.01,40,0.062,0.008,0.000,1.98,123.40,-0.00,-1.93,-0.00,0,none,0.025
694,1748942502.09,39,0.064,0.010,0.000,1.98,123.57,-0.00,-1.93,-0.00,0,resume_reinforce,0.038
695,1748942502.18,37,0.068,0.010,0.000,1.98,123.74,-0.00,-1.93,-0.00,0,none,0.056
696,1748942502.26,36,0.046,0.009,0.000,1.98,123.91,-0.00,-1.93,-0.00,0,none,0.023
697,1748942502.35,36,0.045,0.009,0.000,1.98,124.07,-0.00,-1.93,-0.00,0,none,0.023
698,1748942502.43,35,0.046,0.010,0.000,1.98,124.25,-0.00,-1.93,-0.00,0,none,0.024
699,1748942502.52,35,0.043,0.010,0.000,1.98,124.40,-0.00,-1.93,-0.00,0,none,0.022
700,1748942502.60,35,0.040,0.010,0.000,1.98,124.56,-0.00,-1.93,-0.00,0,none,0.027
701,1748942502.68,35,0.040,0.010,0.000,1.98,124.73,-0.00,-1.93,-0.00,0,none,0.026
702,1748942502.77,34,0.041,0.010,0.000,1.98,124.89,-0.00,-1.93,-0.00,0,none,0.027
703,1748942502.85,34,0.042,0.010,0.000,1.98,125.06,-0.00,-1.93,-0.00,0,none,0.029
704,1748942502.93,34,0.044,0.010,0.000,1.98,125.22,-0.00,-1.93,-0.00,0,none,0.031
705,1748942503.02,34,0.044,0.010,0.000,1.98,125.40,-0.00,-1.93,-0.00,0,none,0.031
706,1748942503.10,34,0.047,0.011,0.000,1.98,125.58,-0.00,-1.93,-0.00,0,none,0.035
707,1748942503.20,34,0.049,0.012,0.000,1.98,125.75,-0.00,-1.93,-0.00,0,none,0.039
708,1748942503.28,34,0.052,0.012,0.000,1.98,125.93,-0.00,-1.93,-0.00,0,none,0.042
709,1748942503.37,34,0.055,0.011,0.000,1.98,126.10,-0.00,-1.93,-0.00,0,none,0.040
710,1748942503.46,33,0.054,0.011,0.000,1.98,126.24,-0.00,-1.93,-0.00,0,none,0.034
711,1748942503.54,31,0.054,0.011,0.000,1.98,126.42,-0.00,-1.93,-0.00,0,none,0.034
712,1748942503.62,31,0.052,0.011,0.000,1.98,126.60,-0.00,-1.93,-0.00,0,none,0.032
713,1748942503.72,31,0.050,0.011,0.000,1.98,126.77,-0.00,-1.93,-0.00,0,none,0.038
714,1748942503.80,31,0.048,0.011,0.000,1.98,126.94,-0.00,-1.93,-0.00,0,none,0.034
715,1748942503.89,29,0.045,0.012,0.000,1.98,127.10,-0.00,-1.93,-0.00,0,none,0.022
717,1748942505.06,32,0.122,0.045,0.000,0.20,128.40,-0.00,-2.20,-0.00,0,resume_reinforce,0.211
718,1748942505.15,32,0.206,0.064,0.000,0.21,128.41,-0.00,-2.19,-0.00,0,none,0.449
719,1748942505.24,30,0.288,0.116,0.000,0.23,128.43,-0.00,-2.19,-0.00,0,none,0.333
720,1748942505.32,30,0.412,0.187,0.000,0.36,128.45,-0.00,-2.19,-0.00,0,none,0.525
721,1748942505.40,28,0.521,0.223,0.000,0.50,128.48,-0.00,-2.21,-0.00,0,none,0.373
723,1748942506.58,38,0.533,0.219,0.000,0.09,128.91,-0.00,-2.24,-0.00,0,none,0.401
724,1748942506.67,38,0.458,0.215,0.000,0.15,128.90,-0.00,-2.24,-0.00,0,none,0.004
725,1748942506.75,36,0.459,0.196,0.000,0.16,128.89,-0.00,-2.23,-0.00,0,none,0.436
726,1748942506.84,36,0.356,0.151,0.000,0.15,128.88,-0.00,-2.23,-0.00,0,none,0.025
727,1748942506.92,36,0.262,0.133,0.000,0.14,128.87,-0.00,-2.22,-0.00,0,none,0.016
728,1748942507.00,35,0.176,0.113,0.000,0.12,128.86,-0.00,-2.22,-0.00,0,none,0.010
729,1748942507.09,35,0.165,0.102,0.000,0.10,128.85,-0.00,-2.22,-0.00,0,resume_reinforce,0.007
730,1748942507.18,35,0.077,0.070,0.000,0.05,128.84,-0.00,-2.22,-0.00,0,none,0.004
731,1748942507.27,30,0.181,0.068,0.000,0.20,128.84,-0.00,-2.23,-0.00,0,none,0.394
732,1748942507.36,25,0.248,0.073,0.000,0.33,128.86,-0.00,-2.24,-0.00,0,none,0.269
734,1748942508.53,36,0.300,0.098,0.000,0.15,129.12,-0.00,-2.27,-0.00,0,none,0.288
735,1748942508.61,34,0.311,0.109,0.000,0.19,129.11,-0.00,-2.26,-0.00,0,none,0.006
736,1748942508.70,33,0.416,0.138,0.000,0.19,129.09,-0.00,-2.25,-0.00,0,none,0.511
737,1748942508.79,32,0.313,0.138,0.000,0.18,129.08,-0.00,-2.25,-0.00,0,none,0.026
738,1748942508.88,32,0.243,0.130,0.000,0.16,129.06,-0.00,-2.24,-0.00,0,none,0.015
739,1748942508.96,31,0.189,0.104,0.000,0.14,129.05,-0.00,-2.24,-0.00,0,none,0.007
740,1748942509.04,31,0.176,0.093,0.000,0.12,129.04,-0.00,-2.24,-0.00,0,none,0.004
741,1748942509.12,31,0.070,0.063,0.000,0.09,129.03,-0.00,-2.24,-0.00,0,resume_reinforce,0.002
742,1748942509.22,31,0.040,0.037,0.000,0.05,129.02,-0.00,-2.24,-0.00,0,none,0.001
743,1748942509.31,26,0.213,0.068,0.000,0.17,129.02,-0.00,-2.24,-0.00,0,none,0.552
745,1748942510.46,37,0.285,0.088,0.000,0.20,129.14,-0.00,-2.24,-0.00,0,none,0.384
746,1748942510.54,37,0.289,0.093,0.000,0.24,129.12,-0.00,-2.24,-0.00,0,none,0.003
747,1748942510.63,36,0.401,0.115,0.000,0.23,129.11,-0.00,-2.23,-0.00,0,none,0.423
748,1748942510.71,35,0.429,0.141,0.000,0.22,129.09,-0.00,-2.23,-0.00,0,none,0.021
749,1748942510.79,34,0.257,0.112,0.000,0.20,129.07,-0.00,-2.22,-0.00,0,none,0.011
750,1748942510.88,34,0.186,0.093,0.000,0.17,129.06,-0.00,-2.22,-0.00,0,none,0.006
751,1748942510.96,34,0.183,0.089,0.000,0.15,129.04,-0.00,-2.22,-0.00,0,none,0.003
752,1748942511.04,34,0.071,0.067,0.000,0.12,129.03,-0.00,-2.22,-0.00,0,none,0.001
753,1748942511.13,34,0.043,0.041,0.000,0.09,129.02,-0.00,-2.21,-0.00,0,resume_reinforce,0.001
754,1748942511.21,34,0.025,0.023,0.000,0.06,129.02,-0.00,-2.22,-0.00,0,none,0.002
755,1748942511.31,31,0.141,0.051,0.000,0.20,129.02,-0.00,-2.22,-0.00,0,none,0.347
756,1748942511.39,28,0.259,0.073,0.000,0.36,129.04,-0.00,-2.24,-0.00,0,none,0.385
758,1748942512.57,36,0.321,0.098,0.000,0.14,129.32,-0.00,-2.27,-0.00,0,none,0.326
759,1748942512.65,35,0.339,0.115,0.000,0.18,129.31,-0.00,-2.26,-0.00,0,none,0.008
760,1748942512.74,34,0.422,0.145,0.000,0.19,129.29,-0.00,-2.25,-0.00,0,none,0.366
761,1748942512.82,33,0.326,0.131,0.000,0.17,129.28,-0.00,-2.25,-0.00,0,none,0.033
762,1748942512.91,33,0.217,0.118,0.000,0.16,129.27,-0.00,-2.24,-0.00,0,none,0.015
763,1748942513.00,33,0.163,0.099,0.000,0.14,129.25,-0.00,-2.24,-0.00,0,none,0.011
764,1748942513.08,33,0.149,0.086,0.000,0.12,129.24,-0.00,-2.24,-0.00,0,none,0.006
765,1748942513.16,33,0.069,0.059,0.000,0.10,129.23,-0.00,-2.24,-0.00,0,resume_reinforce,0.004
766,1748942513.24,33,0.039,0.035,0.000,0.05,129.23,-0.00,-2.24,-0.00,0,none,0.001
767,1748942513.33,25,0.168,0.068,0.000,0.19,129.23,-0.00,-2.25,-0.00,0,none,0.408
769,1748942514.52,38,0.218,0.085,0.000,0.19,129.39,-0.00,-2.26,-0.00,0,none,0.319
770,1748942514.60,38,0.226,0.093,0.000,0.22,129.38,-0.00,-2.25,-0.00,0,none,0.004
771,1748942514.69,36,0.368,0.131,0.000,0.22,129.36,-0.00,-2.24,-0.00,0,none,0.691
772,1748942514.79,34,0.395,0.154,0.000,0.20,129.34,-0.00,-2.24,-0.00,0,none,0.026
773,1748942514.88,34,0.266,0.123,0.000,0.18,129.32,-0.00,-2.23,-0.00,0,none,0.014
774,1748942514.96,34,0.214,0.104,0.000,0.16,129.31,-0.00,-2.23,-0.00,0,none,0.007
775,1748942515.05,34,0.205,0.096,0.000,0.13,129.29,-0.00,-2.23,-0.00,0,none,0.005
776,1748942515.14,34,0.062,0.058,0.000,0.10,129.28,-0.00,-2.23,-0.00,0,none,0.003
777,1748942515.23,34,0.035,0.033,0.000,0.07,129.28,-0.00,-2.23,-0.00,0,resume_reinforce,0.003
778,1748942515.34,34,0.020,0.018,0.000,0.03,129.27,-0.00,-2.23,-0.00,0,none,0.002
779,1748942515.42,32,0.172,0.044,0.000,0.17,129.27,-0.00,-2.23,-0.00,0,none,0.539
780,1748942515.49,29,0.242,0.055,0.000,0.33,129.29,-0.00,-2.25,-0.00,0,none,0.188
782,1748942516.67,38,0.300,0.083,0.000,0.15,129.55,-0.00,-2.27,-0.00,0,none,0.304
783,1748942516.75,38,0.315,0.098,0.000,0.19,129.54,-0.00,-2.27,-0.00,0,none,0.005
784,1748942516.84,32,0.367,0.123,0.000,0.19,129.53,-0.00,-2.26,-0.00,0,none,0.194
785,1748942516.92,32,0.231,0.114,0.000,0.18,129.51,-0.00,-2.25,-0.00,0,none,0.016
786,1748942517.00,32,0.173,0.113,0.000,0.16,129.50,-0.00,-2.25,-0.00,0,none,0.016
787,1748942517.09,32,0.123,0.093,0.000,0.15,129.48,-0.00,-2.25,-0.00,0,none,0.009
788,1748942517.17,32,0.112,0.082,0.000,0.12,129.47,-0.00,-2.24,-0.00,0,none,0.006
789,1748942517.25,32,0.064,0.060,0.000,0.10,129.46,-0.00,-2.24,-0.00,0,resume_reinforce,0.004
790,1748942517.34,32,0.039,0.037,0.000,0.06,129.46,-0.00,-2.24,-0.00,0,none,0.001
