frame,time,features,flow_left,flow_center,flow_right,speed
42,1748959841.35,75,1.613,0.734,1.806,1.98
43,1748959841.46,75,1.917,0.764,1.885,1.98
44,1748959841.56,75,1.783,0.729,1.770,1.98
45,1748959841.67,75,1.881,0.701,1.804,1.98
46,1748959841.77,75,1.924,0.683,1.861,1.98
47,1748959841.88,75,2.019,0.665,1.879,1.98
48,1748959841.98,75,2.073,0.728,1.905,1.98
49,1748959842.09,75,2.259,0.727,1.765,1.98
50,1748959842.19,75,2.159,0.688,1.586,1.98
51,1748959842.30,75,1.883,0.736,1.570,1.98
52,1748959842.40,75,1.694,0.734,1.704,1.98
53,1748959842.51,75,1.603,0.779,1.697,1.98
54,1748959842.61,75,1.620,0.808,1.814,1.98
55,1748959842.72,75,1.711,0.893,2.009,1.98
56,1748959842.84,75,1.883,1.020,2.247,1.98
57,1748959842.96,75,2.057,1.027,2.387,1.98
58,1748959843.06,75,2.026,0.995,2.575,1.98
59,1748959843.16,72,2.033,1.024,2.285,1.98
60,1748959843.27,74,1.961,0.985,1.943,1.98
61,1748959843.39,74,1.794,1.035,1.866,1.98
62,1748959843.49,74,1.678,0.968,1.798,1.98
63,1748959843.61,75,1.732,1.184,1.856,1.98
64,1748959843.71,75,1.749,1.266,1.833,1.98
65,1748959843.84,75,1.911,1.481,1.997,1.98
66,1748959843.96,75,1.946,1.628,1.964,1.98
67,1748959844.08,75,2.001,1.705,1.903,1.98
68,1748959844.20,75,2.156,1.928,2.038,1.98
69,1748959844.31,75,2.109,1.872,1.957,1.98
70,1748959844.43,75,2.118,1.819,1.934,1.98
71,1748959844.54,75,2.157,1.870,1.999,1.98
72,1748959844.65,75,2.248,1.958,2.035,1.98
73,1748959844.77,73,2.218,1.781,2.129,1.98
74,1748959844.89,75,2.305,1.930,2.166,1.98
75,1748959845.00,75,2.328,2.055,2.186,1.98
76,1748959845.10,75,2.301,2.044,2.176,1.98
77,1748959845.21,75,2.350,2.068,2.335,1.98
78,1748959845.32,75,2.373,2.163,2.398,1.98
79,1748959845.43,75,2.511,2.281,2.580,1.98
80,1748959845.54,73,2.517,2.426,2.492,1.98
81,1748959845.65,73,2.676,2.851,2.793,1.98
82,1748959845.76,75,2.802,3.275,2.917,1.98
83,1748959845.87,73,2.867,3.492,3.113,1.98
84,1748959845.98,65,2.817,3.602,3.500,1.98
85,1748959846.10,73,3.171,3.875,3.588,1.98
86,1748959846.21,70,3.203,3.598,3.585,1.98
87,1748959846.33,73,3.487,3.800,3.647,1.98
88,1748959846.44,75,3.571,3.026,3.779,1.98
89,1748959847.57,62,9.076,10.028,11.810,0.55
90,1748959848.68,62,16.764,24.076,30.729,0.13
91,1748959852.02,60,32.067,41.610,28.336,0.93
92,1748959852.11,75,17.940,22.025,14.168,0.90
93,1748959853.22,75,17.588,17.458,7.084,0.22
94,1748959856.54,60,17.598,18.274,3.542,0.93
95,1748959859.88,69,18.168,9.137,1.771,0.94
96,1748959862.21,73,13.297,4.569,11.239,0.97
97,1748959862.31,75,9.153,3.550,7.605,0.94
98,1748959863.41,72,7.163,8.569,9.547,0.23
99,1748959864.50,75,9.098,8.100,9.995,0.07
100,1748959864.59,75,4.747,4.193,5.175,0.06
101,1748959864.68,71,10.814,10.193,10.736,0.22
102,1748959864.78,73,6.938,8.720,9.562,0.40
103,1748959864.87,75,10.225,7.838,8.414,0.55
104,1748959864.96,75,5.754,4.273,4.700,0.69
105,1748959865.05,75,5.699,3.683,4.028,0.82
106,1748959865.15,75,6.876,4.004,4.324,0.95
107,1748959865.24,75,8.811,4.891,5.284,1.08
108,1748959865.34,75,9.488,5.197,5.709,1.19
109,1748959865.44,75,9.626,5.347,5.960,1.29
110,1748959865.54,75,9.046,5.140,5.869,1.38
111,1748959865.63,75,8.174,4.762,5.621,1.45
112,1748959865.72,75,6.963,4.222,5.053,1.52
113,1748959865.81,75,6.203,3.971,4.942,1.58
114,1748959865.91,75,5.263,3.740,4.658,1.65
115,1748959866.05,75,4.888,3.893,5.074,1.70
116,1748959866.16,75,3.616,3.397,4.774,1.73
117,1748959866.25,75,2.574,2.929,4.191,1.77
118,1748959866.34,74,1.952,2.691,3.987,1.79
119,1748959866.43,75,1.575,2.487,3.775,1.82
120,1748959866.53,75,1.304,2.338,3.668,1.84
121,1748959866.62,75,1.343,2.291,3.735,1.86
122,1748959866.72,75,1.463,2.376,3.955,1.87
123,1748959866.81,74,1.556,2.411,4.022,1.89
124,1748959866.91,68,1.605,2.571,4.189,1.90
125,1748959867.00,63,1.569,2.557,4.455,1.91
126,1748959867.10,75,1.841,2.810,4.649,1.92
127,1748959867.20,71,1.963,2.959,4.764,1.93
128,1748959867.29,72,2.043,2.598,4.629,1.93
129,1748959867.38,75,2.361,2.438,5.101,1.94
130,1748959867.48,71,3.024,2.265,5.390,1.94
131,1748959867.58,74,3.314,1.933,5.921,1.95
132,1748959867.67,73,3.342,1.732,5.804,1.95
133,1748959867.76,75,3.539,1.584,6.290,1.96
134,1748959867.86,75,3.760,1.347,6.759,1.96
135,1748959867.96,63,4.127,1.095,6.947,1.96
136,1748959868.05,68,4.186,0.915,7.367,1.96
137,1748959868.15,69,4.687,0.848,7.739,1.96
138,1748959868.25,72,4.855,0.567,7.530,1.97
139,1748959868.34,75,4.888,0.413,7.420,1.97
140,1748959868.43,69,5.310,0.381,7.389,1.97
141,1748959868.53,68,5.476,0.342,7.265,1.97
142,1748959868.63,73,5.808,0.279,7.447,1.97
143,1748959868.74,70,4.871,0.328,6.830,1.97
144,1748959868.84,74,3.880,0.287,6.172,1.97
145,1748959868.94,71,3.017,0.275,5.357,1.97
146,1748959869.03,73,2.287,0.314,4.256,1.97
147,1748959869.12,75,1.629,0.208,3.508,1.97
148,1748959869.22,75,1.321,0.151,3.056,1.97
149,1748959869.32,75,1.627,0.199,3.199,1.98
150,1748959869.41,75,1.667,0.148,3.256,1.98
151,1748959869.53,75,2.501,0.208,4.808,1.98
152,1748959869.62,69,1.635,0.150,3.240,1.98
153,1748959869.71,75,0.950,0.123,1.936,1.98
154,1748959869.80,75,0.634,0.188,1.306,1.98
155,1748959869.90,75,0.449,0.142,0.958,1.98
156,1748959869.99,75,0.376,0.126,0.834,1.98
157,1748959870.09,75,0.355,0.190,0.781,1.98
158,1748959870.18,75,0.316,0.142,0.714,1.98
159,1748959870.28,74,0.307,0.119,0.700,1.98
160,1748959870.36,75,0.307,0.186,0.659,1.98
161,1748959870.45,74,0.297,0.136,0.584,1.98
162,1748959870.55,74,0.324,0.203,0.576,1.98
163,1748959870.64,75,0.310,0.137,0.557,1.98
164,1748959870.73,75,0.287,0.099,0.513,1.98
165,1748959870.83,75,0.321,0.188,0.551,1.98
166,1748959870.92,75,0.298,0.130,0.519,1.98
167,1748959871.00,75,0.283,0.104,0.522,1.98
168,1748959871.09,75,0.294,0.186,0.514,1.98
169,1748959871.18,75,0.311,0.134,0.536,1.98
170,1748959871.28,75,0.330,0.169,0.557,1.98
171,1748959871.37,74,0.331,0.160,0.553,1.98
172,1748959871.46,75,0.320,0.117,0.546,1.98
173,1748959871.55,75,0.341,0.197,0.569,1.98
174,1748959871.65,75,0.340,0.131,0.575,1.98
175,1748959871.74,75,0.334,0.111,0.569,1.98
176,1748959871.84,75,0.341,0.188,0.569,1.98
177,1748959871.94,75,0.749,0.318,1.369,1.98
