frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
160,1749150296.62,72,2.173,0.392,1.611,29.093,9.95,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.92,0.021,0.021,0.0,0.050
161,1749150296.67,75,2.170,0.364,1.505,30.767,10.04,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.94,0.022,0.022,0.0,0.050
162,1749150296.72,75,2.166,0.404,1.408,35.819,10.14,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.83,0.025,0.025,0.0,0.050
163,1749150296.77,75,2.139,0.405,1.345,31.769,10.24,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.88,0.021,0.021,0.0,0.050
164,1749150296.82,75,2.251,0.426,1.301,46.276,10.34,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.95,0.024,0.024,0.0,0.050
165,1749150296.87,75,2.202,0.410,1.274,32.629,10.44,-0.00,-1.05,-0.00,1.98,resume_reinforce,0,0,39.77,2.99,0.00,19.94,0.024,0.024,0.0,0.050
166,1749150296.92,73,2.168,0.416,1.199,40.496,10.54,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.93,0.024,0.024,0.0,0.050
167,1749150296.97,75,2.238,0.463,1.163,50.766,10.64,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.94,0.023,0.023,0.0,0.050
168,1749150297.02,75,2.381,0.458,1.110,50.233,10.74,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.93,0.025,0.025,0.0,0.050
169,1749150297.07,75,2.524,0.485,1.097,63.932,10.84,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.71,0.024,0.024,0.0,0.051
170,1749150297.12,73,2.702,0.493,1.079,67.149,10.94,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.78,0.022,0.022,0.0,0.051
171,1749150297.17,75,2.826,0.524,1.068,66.934,11.04,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.94,0.022,0.022,0.0,0.050
172,1749150297.22,75,2.856,0.508,1.062,70.907,11.13,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.95,0.022,0.022,0.0,0.050
173,1749150297.27,74,3.084,0.526,1.073,79.511,11.23,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.94,0.022,0.022,0.0,0.050
174,1749150297.32,68,2.913,0.514,1.075,28.587,11.34,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.91,0.024,0.024,0.0,0.050
175,1749150297.37,75,2.833,0.547,1.076,20.462,11.44,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.94,0.020,0.020,0.0,0.050
176,1749150297.42,75,2.722,0.545,1.114,18.642,11.53,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.97,0.022,0.022,0.0,0.050
177,1749150297.47,73,2.540,0.525,1.106,19.945,11.63,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.89,0.020,0.020,0.0,0.050
178,1749150297.52,75,2.376,0.538,1.104,19.403,11.73,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.80,0.021,0.021,0.0,0.051
179,1749150297.57,75,2.147,0.533,1.154,21.138,11.83,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.92,0.022,0.022,0.0,0.050
180,1749150297.62,75,1.915,0.537,1.144,18.300,11.93,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.95,0.019,0.019,0.0,0.050
181,1749150297.68,75,1.722,0.535,1.193,20.491,12.03,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.95,0.022,0.022,0.0,0.050
182,1749150297.73,75,1.538,0.546,1.204,19.964,12.13,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.78,0.020,0.020,0.0,0.051
183,1749150297.78,75,1.258,1.006,1.199,105.907,12.23,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.89,0.021,0.021,0.0,0.050
184,1749150297.83,75,1.238,1.020,1.226,21.231,12.33,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.94,0.022,0.022,0.0,0.050
185,1749150297.88,75,1.255,1.033,1.229,22.451,12.43,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.86,0.023,0.023,0.0,0.050
186,1749150297.93,75,1.249,1.050,1.216,18.982,12.53,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.90,0.020,0.020,0.0,0.050
187,1749150297.98,74,1.269,1.188,1.241,50.884,12.63,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.94,0.022,0.022,0.0,0.050
188,1749150298.03,75,1.290,1.224,1.247,31.932,12.72,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.95,0.021,0.021,0.0,0.050
189,1749150298.08,75,1.297,1.232,1.238,20.495,12.82,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.83,0.022,0.022,0.0,0.050
190,1749150298.13,74,1.312,1.263,1.260,22.199,12.93,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.85,0.019,0.019,0.0,0.050
191,1749150298.18,75,1.298,1.325,1.248,19.237,13.03,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.94,0.021,0.021,0.0,0.050
192,1749150298.23,75,1.292,1.328,1.257,21.933,13.12,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.97,0.020,0.020,0.0,0.050
193,1749150298.28,72,1.307,0.881,1.288,20.754,13.22,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.82,0.022,0.022,0.0,0.050
194,1749150298.33,75,1.316,0.943,1.266,21.916,13.32,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.95,0.019,0.019,0.0,0.050
195,1749150298.38,75,1.292,0.944,1.309,22.634,13.42,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.97,0.020,0.020,0.0,0.050
196,1749150298.43,74,1.306,0.991,1.312,19.602,13.52,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.93,0.022,0.022,0.0,0.050
197,1749150298.48,74,1.290,0.881,1.313,20.520,13.62,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.90,0.019,0.019,0.0,0.050
198,1749150298.53,75,1.269,0.870,1.312,19.035,13.72,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.85,0.020,0.020,0.0,0.050
199,1749150298.58,74,1.262,0.918,1.302,19.172,13.81,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.92,0.022,0.022,0.0,0.050
200,1749150298.63,75,1.265,0.942,1.316,22.308,13.92,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.91,0.023,0.023,0.0,0.050
201,1749150298.68,75,1.266,0.906,1.302,21.172,14.01,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.96,0.023,0.023,0.0,0.050
202,1749150298.73,75,1.283,0.984,1.315,22.808,14.11,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.93,0.022,0.022,0.0,0.050
203,1749150298.78,74,1.234,1.005,1.317,20.801,14.21,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.95,0.021,0.021,0.0,0.050
204,1749150298.83,75,1.234,0.985,1.325,19.397,14.31,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.96,0.023,0.023,0.0,0.050
205,1749150298.88,75,1.248,1.001,1.316,28.386,14.41,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.94,0.021,0.021,0.0,0.050
206,1749150298.93,75,1.221,0.976,1.336,18.477,14.51,0.00,-1.04,-0.00,1.98,resume_reinforce,0,0,39.77,2.99,0.00,19.92,0.022,0.022,0.0,0.050
207,1749150298.98,75,1.224,0.993,1.359,22.351,14.60,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.98,0.022,0.022,0.0,0.050
208,1749150299.03,75,1.197,0.994,1.383,19.471,14.70,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.97,0.021,0.021,0.0,0.050
209,1749150299.08,73,1.205,0.985,1.406,23.522,14.81,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.90,0.021,0.021,0.0,0.050
210,1749150299.13,75,1.196,0.985,1.427,19.294,14.91,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.91,0.022,0.022,0.0,0.050
211,1749150299.18,75,1.172,0.977,1.436,19.256,15.00,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.97,0.021,0.021,0.0,0.050
212,1749150299.23,74,1.148,0.907,1.450,20.019,15.10,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.96,0.021,0.021,0.0,0.050
213,1749150299.28,75,1.163,0.881,1.447,18.016,15.20,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.91,0.023,0.023,0.0,0.050
214,1749150299.33,75,1.162,0.871,1.464,30.147,15.30,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.78,0.021,0.021,0.0,0.051
215,1749150299.38,74,1.138,0.899,1.472,21.456,15.40,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.85,0.020,0.020,0.0,0.050
216,1749150299.43,75,1.148,0.982,1.478,19.297,15.50,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.97,0.022,0.022,0.0,0.050
217,1749150299.48,75,1.124,0.996,1.484,21.009,15.59,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.81,0.022,0.022,0.0,0.050
218,1749150299.53,74,1.144,1.072,1.517,21.731,15.70,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.83,0.023,0.023,0.0,0.050
219,1749150299.58,75,1.122,1.109,1.515,20.432,15.80,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.86,0.022,0.022,0.0,0.050
220,1749150299.63,75,1.125,1.139,1.559,28.161,15.90,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.88,0.022,0.022,0.0,0.050
221,1749150299.68,75,1.159,1.238,1.638,29.761,15.99,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.79,0.022,0.022,0.0,0.051
222,1749150299.73,74,1.142,1.304,1.636,22.146,16.09,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.91,0.021,0.021,0.0,0.050
223,1749150299.78,75,1.161,1.391,1.666,23.124,16.19,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.82,0.021,0.021,0.0,0.050
224,1749150299.84,75,1.141,1.452,1.692,24.795,16.29,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.95,0.022,0.022,0.0,0.050
225,1749150299.89,75,1.165,1.528,1.729,22.737,16.39,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.96,0.022,0.022,0.0,0.050
226,1749150299.94,75,1.170,1.585,1.830,35.888,16.49,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.91,0.025,0.025,0.0,0.050
227,1749150299.99,74,1.177,1.593,1.850,26.076,16.59,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.96,0.022,0.022,0.0,0.050
228,1749150300.04,75,1.195,1.621,1.904,33.276,16.69,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.89,0.023,0.023,0.0,0.050
229,1749150300.09,75,1.206,1.685,2.018,36.616,16.77,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.77,0.021,0.021,0.0,0.051
230,1749150300.14,74,1.212,1.754,2.025,24.183,16.86,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.96,0.021,0.021,0.0,0.050
231,1749150300.19,75,1.171,1.779,2.043,33.342,16.95,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.96,0.026,0.026,0.0,0.050
232,1749150300.24,75,1.225,1.899,2.191,40.080,17.05,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.85,0.025,0.025,0.0,0.050
233,1749150300.29,75,1.239,1.944,2.317,36.825,17.15,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.79,0.023,0.023,0.0,0.051
234,1749150300.34,75,1.263,2.152,2.854,75.819,17.25,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.95,0.024,0.024,0.0,0.050
235,1749150300.39,73,1.306,2.275,3.325,75.471,17.35,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.97,0.023,0.023,0.0,0.050
236,1749150300.44,65,1.384,2.448,3.672,73.370,17.45,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.91,0.026,0.026,0.0,0.050
237,1749150300.49,75,1.406,2.667,4.043,52.381,17.55,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.92,0.023,0.023,0.0,0.050
238,1749150300.54,74,1.603,2.957,4.458,87.809,17.65,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.93,0.021,0.021,0.0,0.050
239,1749150300.59,73,1.672,3.117,4.840,55.204,19.37,-1.16,-1.27,0.56,0.93,dodge_left,0,1,39.77,2.99,0.00,0.44,0.022,0.022,0.0,2.260
242,1749150304.86,72,2.759,9.332,8.454,8.830,20.05,-3.17,-1.36,0.64,0.92,dodge_left,0,1,22.91,2.15,0.00,0.23,0.020,0.020,0.0,4.274
245,1749150309.14,70,5.617,11.027,11.544,6.841,20.69,-5.18,-1.44,0.75,0.92,dodge_left,0,1,22.88,2.14,0.00,0.23,0.021,0.021,0.0,4.279
248,1749150313.42,73,9.383,13.959,12.230,7.921,21.07,-5.97,-1.48,0.78,0.29,none,0,0,22.88,2.14,0.00,0.49,0.020,0.020,0.0,2.048
249,1749150313.45,75,9.270,13.763,11.947,5.735,21.08,-5.97,-1.48,0.78,0.29,none,0,0,22.88,2.14,0.00,19.88,0.022,0.022,0.0,0.050
250,1749150313.50,75,9.209,13.432,11.286,8.528,21.10,-5.97,-1.48,0.78,0.29,none,0,0,22.92,2.15,0.00,19.95,0.021,0.021,0.0,0.050
251,1749150313.55,75,9.302,13.325,10.841,38.107,21.11,-5.97,-1.47,0.79,0.29,none,0,0,22.92,2.15,0.00,19.84,0.021,0.021,0.0,0.050
252,1749150313.60,75,9.276,13.068,10.376,22.830,21.12,-5.98,-1.47,0.79,0.28,none,0,0,22.83,2.14,0.00,19.81,0.022,0.022,0.0,0.050
253,1749150313.65,75,9.284,12.822,9.931,19.467,21.14,-5.98,-1.47,0.79,0.26,none,0,0,22.69,2.13,0.00,19.83,0.021,0.021,0.0,0.050
254,1749150313.70,75,9.046,12.424,9.381,13.092,21.15,-5.98,-1.46,0.79,0.25,none,0,0,22.54,2.13,0.00,19.90,0.020,0.020,0.0,0.050
255,1749150313.75,75,8.934,12.115,8.808,9.622,21.16,-5.98,-1.46,0.79,0.23,none,0,0,22.35,2.12,0.00,19.94,0.024,0.024,0.0,0.050
256,1749150313.80,75,7.778,5.737,5.037,8.077,21.28,-4.83,-1.43,0.72,0.92,dodge_right,0,1,22.17,2.11,0.00,0.44,0.021,0.021,0.0,2.260
259,1749150318.08,73,9.729,9.274,2.792,11.805,21.87,-2.83,-1.51,0.60,0.92,dodge_right,0,1,22.86,2.14,0.00,0.23,0.020,0.020,0.0,4.274
262,1749150322.35,67,11.110,10.074,2.512,9.975,22.46,-0.82,-1.59,0.49,0.92,dodge_right,0,1,22.86,2.14,0.00,0.23,0.021,0.021,0.0,4.277
265,1749150326.65,74,15.132,11.659,3.632,9.606,23.05,1.19,-1.67,0.38,0.92,dodge_right,0,1,22.86,2.14,0.00,0.23,0.019,0.019,0.0,4.303
