frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
160,1749142495.11,75,2.120,0.391,1.326,29.577,10.14,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.95,0.022,0.022,0.0,0.050
161,1749142495.16,75,2.114,0.375,1.300,30.346,10.24,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.89,0.023,0.023,0.0,0.050
162,1749142495.21,75,2.154,0.392,1.257,38.944,10.34,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.93,0.021,0.021,0.0,0.050
163,1749142495.26,75,2.172,0.380,1.238,37.178,10.43,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.96,0.021,0.021,0.0,0.050
164,1749142495.31,73,2.171,0.390,1.196,49.086,10.53,0.00,-1.04,0.00,1.98,resume_reinforce,0,0,39.77,6.95,0.00,19.90,0.020,0.020,0.0,0.050
165,1749142495.36,75,2.231,0.414,1.150,48.966,10.64,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.90,0.022,0.022,0.0,0.050
166,1749142495.41,75,2.407,0.418,1.100,60.687,10.74,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.97,0.022,0.022,0.0,0.050
167,1749142495.46,75,2.563,0.443,1.074,60.354,10.83,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.93,0.020,0.020,0.0,0.050
168,1749142495.51,73,2.642,0.450,1.053,56.767,10.93,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.81,0.021,0.021,0.0,0.050
169,1749142495.56,75,2.765,0.480,1.053,60.868,11.03,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.89,0.022,0.022,0.0,0.050
170,1749142495.61,75,2.976,0.478,1.059,85.128,11.13,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.79,0.023,0.023,0.0,0.051
171,1749142495.66,75,3.184,0.503,1.042,85.585,11.23,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.89,0.022,0.022,0.0,0.050
172,1749142495.71,69,3.085,0.488,1.038,30.101,11.33,0.00,-1.03,0.00,1.98,none,0,0,39.77,6.95,0.00,19.84,0.021,0.021,0.0,0.050
173,1749142495.76,75,2.934,0.514,1.038,18.723,11.43,0.00,-1.03,0.00,1.98,none,0,0,39.77,6.95,0.00,19.97,0.021,0.021,0.0,0.050
174,1749142495.81,75,2.768,0.513,1.075,20.516,11.53,0.00,-1.03,0.00,1.98,none,0,0,39.77,6.95,0.00,19.93,0.020,0.020,0.0,0.050
175,1749142495.86,73,2.576,0.502,1.073,17.335,11.63,0.00,-1.03,0.00,1.98,none,0,0,39.77,6.95,0.00,19.88,0.021,0.021,0.0,0.050
176,1749142495.91,74,2.343,0.509,1.068,19.865,11.73,0.00,-1.03,0.00,1.98,none,0,0,39.77,6.95,0.00,19.81,0.021,0.021,0.0,0.050
177,1749142495.96,75,2.135,0.517,1.108,19.067,11.83,0.00,-1.03,0.00,1.98,none,0,0,39.77,6.95,0.00,19.93,0.019,0.019,0.0,0.050
178,1749142496.01,75,1.977,0.533,1.108,17.578,11.93,0.00,-1.03,0.00,1.98,none,0,0,39.77,6.95,0.00,19.89,0.019,0.019,0.0,0.050
179,1749142496.06,75,1.802,0.525,1.144,20.769,12.02,0.00,-1.03,0.00,1.98,none,0,0,39.77,6.95,0.00,19.82,0.019,0.019,0.0,0.050
180,1749142496.11,75,1.540,0.541,1.162,19.394,12.12,0.00,-1.03,0.00,1.98,none,0,0,39.77,6.95,0.00,19.89,0.021,0.021,0.0,0.050
181,1749142496.16,75,1.272,0.743,1.174,79.558,13.49,0.00,-1.20,0.00,0.63,brake,0,1,39.77,6.95,0.00,0.96,0.020,0.020,0.0,1.039
182,1749142497.20,74,1.808,2.886,2.474,20.604,13.83,0.00,-1.22,0.00,0.14,brake,0,1,26.05,4.21,0.00,0.95,0.020,0.020,0.0,1.055
183,1749142498.26,75,2.285,3.810,3.372,8.465,13.83,0.00,-1.22,0.00,0.13,resume,0,0,21.33,3.27,0.00,19.81,0.020,0.020,0.0,0.050
184,1749142498.31,75,2.319,3.912,3.406,26.389,13.98,0.00,-1.22,0.00,0.08,brake,0,1,21.32,3.26,0.00,0.96,0.023,0.023,0.0,1.043
185,1749142499.35,75,2.425,3.960,3.520,1.429,14.02,0.00,-1.22,-0.00,0.02,brake,0,1,20.74,3.15,0.00,0.96,0.020,0.020,0.0,1.041
186,1749142500.39,75,2.506,4.082,3.632,1.299,14.03,0.00,-1.21,-0.00,0.00,brake,0,1,20.17,3.03,0.00,0.96,0.020,0.020,0.0,1.038
187,1749142501.43,75,2.429,4.076,3.561,0.417,14.03,0.00,-1.21,-0.00,0.00,resume,0,0,20.05,3.01,0.00,19.96,0.020,0.020,0.0,0.050
188,1749142501.48,75,2.388,4.076,3.531,11.548,14.10,0.00,-1.21,0.00,0.05,brake,0,1,20.15,3.03,0.00,0.96,0.023,0.023,0.0,1.046
189,1749142502.53,74,2.483,4.234,3.628,1.149,14.13,-0.00,-1.21,0.00,0.01,brake,0,1,20.47,3.09,0.00,0.96,0.024,0.024,0.0,1.044
190,1749142503.57,75,2.539,4.280,3.651,1.999,14.14,-0.00,-1.21,0.00,0.00,brake,0,1,20.11,3.02,0.00,0.96,0.023,0.023,0.0,1.044
191,1749142504.62,75,2.426,4.044,3.577,0.234,14.14,-0.00,-1.21,0.00,0.00,resume,0,0,20.04,3.01,0.00,19.86,0.019,0.019,0.0,0.050
192,1749142504.67,75,1.941,2.051,2.393,30.499,14.22,-0.00,-1.21,-0.00,0.05,brake,0,1,20.23,3.05,0.00,0.96,0.023,0.023,0.0,1.045
193,1749142505.71,75,1.715,1.459,1.755,2.298,14.25,-0.00,-1.20,-0.00,0.01,brake,0,1,20.52,3.10,0.00,0.96,0.020,0.020,0.0,1.038
194,1749142506.75,75,1.681,1.439,1.736,0.854,14.26,-0.00,-1.20,-0.00,0.00,brake,0,1,20.12,3.02,0.00,0.96,0.022,0.022,0.0,1.041
195,1749142507.79,75,1.500,1.370,1.569,0.335,14.26,-0.00,-1.20,-0.00,0.00,resume,0,0,20.04,3.01,0.00,19.84,0.022,0.022,0.0,0.050
196,1749142507.84,75,1.371,1.257,1.418,12.364,14.26,-0.00,-1.20,-0.00,0.04,none,0,0,20.11,3.02,0.00,19.75,0.022,0.022,0.0,0.051
197,1749142507.89,75,1.859,2.051,2.079,134.644,14.40,-0.00,-1.20,-0.00,0.09,brake,0,1,21.01,3.20,0.00,0.96,0.021,0.021,0.0,1.039
198,1749142508.93,74,2.263,2.841,2.567,6.627,14.40,-0.00,-1.20,-0.00,0.08,resume,0,0,20.83,3.17,0.00,19.96,0.020,0.020,0.0,0.050
199,1749142508.98,75,2.142,2.716,2.427,18.122,14.52,-0.00,-1.20,-0.00,0.07,brake,0,1,20.84,3.17,0.00,0.96,0.021,0.021,0.0,1.043
200,1749142510.02,75,2.089,2.733,2.457,1.344,14.55,-0.00,-1.20,-0.00,0.02,brake,0,1,20.64,3.13,0.00,0.96,0.021,0.021,0.0,1.038
201,1749142511.06,75,2.247,2.865,2.616,1.392,14.56,-0.00,-1.20,-0.00,0.01,resume,0,0,20.15,3.03,0.00,19.77,0.021,0.021,0.0,0.051
202,1749142511.11,75,2.179,2.795,2.545,21.688,14.64,-0.00,-1.20,-0.00,0.05,brake,0,1,20.23,3.05,0.00,0.96,0.023,0.023,0.0,1.042
203,1749142512.15,75,2.087,2.649,2.454,1.431,14.66,-0.00,-1.20,-0.00,0.01,brake,0,1,20.49,3.10,0.00,0.96,0.023,0.023,0.0,1.045
204,1749142513.20,75,2.127,2.655,2.449,1.563,14.67,-0.00,-1.19,-0.00,0.00,brake,0,1,20.11,3.02,0.00,0.96,0.019,0.019,0.0,1.039
205,1749142514.24,75,2.126,2.662,2.456,0.417,14.67,-0.00,-1.19,-0.00,0.00,resume,0,0,20.04,3.01,0.00,19.87,0.020,0.020,0.0,0.050
206,1749142514.29,75,2.130,2.684,2.453,11.710,14.75,-0.00,-1.19,-0.00,0.05,brake,0,1,20.15,3.03,0.00,0.96,0.022,0.022,0.0,1.042
207,1749142515.33,75,1.819,2.066,1.960,1.087,14.77,-0.00,-1.19,-0.00,0.01,brake,0,1,20.47,3.09,0.00,0.96,0.023,0.023,0.0,1.045
208,1749142516.38,75,1.460,1.317,1.543,0.731,14.78,-0.00,-1.18,-0.00,0.00,brake,0,1,20.11,3.02,0.00,0.96,0.021,0.021,0.0,1.039
209,1749142517.41,75,1.388,1.271,1.489,0.336,14.78,-0.00,-1.18,-0.00,0.00,resume,0,0,20.04,3.01,0.00,19.98,0.022,0.022,0.0,0.050
210,1749142517.47,75,1.316,1.220,1.395,12.944,14.85,-0.00,-1.18,-0.00,0.04,brake,0,1,20.09,3.02,0.00,0.96,0.020,0.020,0.0,1.039
211,1749142518.50,75,1.325,1.253,1.404,1.050,14.87,-0.00,-1.18,-0.00,0.01,brake,0,1,20.42,3.08,0.00,0.96,0.022,0.022,0.0,1.044
212,1749142519.55,75,1.308,1.238,1.387,0.683,14.88,-0.00,-1.18,-0.00,0.00,brake,0,1,20.10,3.02,0.00,0.96,0.023,0.023,0.0,1.042
213,1749142520.59,75,1.096,1.033,1.155,0.981,14.88,-0.00,-1.18,-0.00,0.00,resume,0,0,20.04,3.01,0.00,19.78,0.024,0.024,0.0,0.051
214,1749142520.64,75,0.937,0.920,1.016,2.091,14.88,-0.00,-1.18,-0.00,0.03,none,0,0,20.08,3.02,0.00,19.89,0.022,0.022,0.0,0.050
215,1749142520.69,75,1.520,2.188,1.645,119.217,15.02,-0.00,-1.18,-0.00,0.09,brake,0,1,21.01,3.20,0.00,0.95,0.023,0.023,0.0,1.054
216,1749142521.74,75,2.005,3.249,2.233,6.029,15.02,-0.00,-1.18,-0.00,0.08,resume,0,0,20.82,3.16,0.00,19.88,0.022,0.022,0.0,0.050
217,1749142521.79,75,1.849,3.067,2.066,19.348,15.02,-0.00,-1.18,-0.00,0.09,none,0,0,20.82,3.16,0.00,19.91,0.024,0.024,0.0,0.050
218,1749142521.85,74,2.436,4.135,2.655,170.752,15.20,-0.00,-1.19,-0.00,0.10,brake,0,1,21.36,3.27,0.00,0.96,0.022,0.022,0.0,1.043
219,1749142522.89,75,2.911,5.360,3.359,5.632,15.26,-0.00,-1.18,-0.00,0.02,brake,0,1,20.96,3.19,0.00,0.93,0.020,0.020,0.0,1.071
220,1749142523.96,73,3.096,5.534,3.577,1.490,15.27,-0.00,-1.18,-0.00,0.01,brake,0,1,20.21,3.04,0.00,0.96,0.023,0.023,0.0,1.041
221,1749142525.00,75,2.976,5.415,3.450,0.974,15.27,-0.00,-1.18,-0.00,0.01,resume,0,0,20.06,3.01,0.00,19.91,0.023,0.023,0.0,0.050
222,1749142525.05,75,2.900,5.346,3.360,8.113,15.27,-0.00,-1.18,-0.00,0.03,none,0,0,20.13,3.03,0.00,19.92,0.022,0.022,0.0,0.050
223,1749142525.10,75,3.480,6.789,4.177,156.996,15.27,-0.00,-1.18,-0.00,0.14,none,0,0,21.07,3.21,0.00,19.86,0.022,0.022,0.0,0.050
224,1749142525.15,74,3.897,7.556,4.688,108.827,15.28,-0.00,-1.19,-0.00,0.25,none,0,0,22.04,3.41,0.00,19.92,0.019,0.019,0.0,0.050
225,1749142525.20,74,3.695,6.741,4.510,66.957,15.56,-0.00,-1.21,-0.00,0.16,brake,0,1,23.12,3.62,0.00,0.96,0.022,0.022,0.0,1.041
226,1749142526.24,74,4.081,6.547,4.682,12.344,15.57,-0.00,-1.21,-0.00,0.15,resume,0,0,21.56,3.31,0.00,19.91,0.020,0.020,0.0,0.050
227,1749142526.29,74,4.212,6.638,4.805,33.599,15.73,-0.00,-1.21,-0.00,0.08,brake,0,1,21.53,3.31,0.00,0.96,0.023,0.023,0.0,1.045
228,1749142527.34,73,3.734,5.685,4.381,1.610,15.73,-0.00,-1.21,-0.00,0.08,resume,0,0,20.81,3.16,0.00,19.91,0.021,0.021,0.0,0.050
229,1749142527.39,75,3.307,4.477,3.690,17.870,15.74,-0.00,-1.21,-0.00,0.09,none,0,0,20.82,3.16,0.00,19.95,0.022,0.022,0.0,0.050
230,1749142527.44,75,3.720,5.984,4.403,179.881,15.74,-0.00,-1.21,-0.00,0.17,none,0,0,21.45,3.29,0.00,19.93,0.024,0.024,0.0,0.050
231,1749142527.49,73,4.014,6.650,5.121,166.299,15.75,-0.00,-1.22,-0.00,0.26,none,0,0,22.40,3.48,0.00,19.84,0.025,0.025,0.0,0.050
232,1749142527.54,75,4.442,7.129,5.632,88.132,15.76,-0.00,-1.23,-0.00,0.36,none,0,0,23.44,3.69,0.00,19.87,0.024,0.024,0.0,0.050
233,1749142527.59,75,4.231,5.988,5.237,58.902,15.78,-0.00,-1.24,-0.00,0.44,none,0,0,24.24,3.85,0.00,19.87,0.027,0.027,0.0,0.050
234,1749142527.64,75,4.037,5.409,4.958,33.465,15.80,-0.00,-1.25,-0.00,0.52,none,0,0,25.01,4.00,0.00,19.85,0.023,0.023,0.0,0.050
235,1749142527.69,75,3.758,5.001,4.607,18.140,15.82,-0.00,-1.27,-0.00,0.60,none,0,0,25.74,4.15,0.00,19.87,0.023,0.023,0.0,0.050
236,1749142527.74,75,2.853,4.100,3.819,9.030,15.85,-0.00,-1.28,-0.00,0.67,none,0,0,26.44,4.29,0.00,19.85,0.021,0.021,0.0,0.050
237,1749142527.79,75,2.744,4.088,3.741,12.833,15.89,-0.00,-1.29,-0.00,0.74,none,0,0,27.21,4.44,0.00,19.88,0.025,0.025,0.0,0.050
238,1749142527.84,75,2.625,3.990,3.547,16.510,15.92,-0.00,-1.30,-0.00,0.81,none,0,0,27.87,4.57,0.00,19.92,0.024,0.024,0.0,0.050
239,1749142527.89,75,2.677,4.124,3.638,20.317,15.96,-0.00,-1.31,-0.00,0.88,none,0,0,28.53,4.71,0.00,19.97,0.023,0.023,0.0,0.050
240,1749142527.94,75,2.142,2.536,2.770,22.322,16.01,-0.00,-1.32,-0.00,0.94,none,0,0,29.17,4.83,0.00,19.88,0.022,0.022,0.0,0.050
241,1749142527.99,75,1.944,1.990,2.168,26.197,16.06,-0.00,-1.33,-0.00,1.01,none,0,0,29.87,4.97,0.00,19.91,0.024,0.024,0.0,0.050
242,1749142528.04,75,1.648,1.675,1.792,24.339,16.11,-0.00,-1.34,-0.00,1.07,none,0,0,30.47,5.09,0.00,19.93,0.022,0.022,0.0,0.050
243,1749142528.09,75,1.387,1.538,1.523,25.056,16.16,-0.00,-1.35,-0.00,1.13,none,0,0,31.04,5.21,0.00,19.97,0.020,0.020,0.0,0.050
244,1749142528.14,75,1.355,1.571,1.506,25.266,16.22,-0.00,-1.35,-0.00,1.18,none,0,0,31.66,5.33,0.00,19.97,0.023,0.023,0.0,0.050
245,1749142528.19,75,1.384,1.681,1.545,21.623,16.28,-0.00,-1.36,-0.00,1.24,none,0,0,32.18,5.44,0.00,19.88,0.023,0.023,0.0,0.050
246,1749142528.24,75,1.522,1.872,1.705,23.353,16.34,-0.00,-1.36,-0.00,1.29,none,0,0,32.70,5.54,0.00,19.91,0.022,0.022,0.0,0.050
247,1749142528.29,75,1.626,1.976,1.840,23.994,16.41,-0.00,-1.37,-0.00,1.34,none,0,0,33.16,5.63,0.00,19.78,0.022,0.022,0.0,0.051
248,1749142528.34,75,1.674,2.057,1.939,23.278,16.48,-0.00,-1.37,-0.00,1.38,none,0,0,33.62,5.72,0.00,19.95,0.022,0.022,0.0,0.050
249,1749142528.39,75,1.711,2.060,1.991,24.401,16.55,-0.00,-1.37,-0.00,1.42,none,0,0,34.08,5.82,0.00,19.93,0.024,0.024,0.0,0.050
250,1749142528.44,74,1.747,2.088,2.063,21.833,16.62,-0.00,-1.38,-0.00,1.46,none,0,0,34.46,5.89,0.00,19.88,0.023,0.023,0.0,0.050
251,1749142528.49,75,1.712,2.126,2.052,18.588,16.70,-0.00,-1.38,-0.00,1.50,none,0,0,34.84,5.97,0.00,19.97,0.021,0.021,0.0,0.050
252,1749142528.54,75,1.718,2.139,2.067,18.608,16.77,-0.00,-1.38,-0.00,1.53,none,0,0,35.18,6.04,0.00,19.91,0.021,0.021,0.0,0.050
253,1749142528.60,75,1.719,2.173,2.092,29.947,16.85,-0.00,-1.38,-0.00,1.56,none,0,0,35.51,6.10,0.00,19.93,0.021,0.021,0.0,0.050
254,1749142528.65,75,1.704,2.161,2.129,29.671,16.93,-0.00,-1.38,-0.00,1.59,none,0,0,35.82,6.16,0.00,19.94,0.023,0.023,0.0,0.050
255,1749142528.70,74,1.717,2.181,2.224,41.551,17.01,-0.00,-1.38,-0.00,1.62,none,0,0,36.09,6.22,0.00,19.93,0.021,0.021,0.0,0.050
256,1749142528.75,75,1.724,2.208,2.254,34.696,17.09,-0.00,-1.39,-0.00,1.64,none,0,0,36.35,6.27,0.00,19.82,0.021,0.021,0.0,0.050
257,1749142528.80,75,1.704,2.215,2.401,36.561,17.17,-0.00,-1.39,-0.00,1.67,none,0,0,36.62,6.32,0.00,19.94,0.024,0.024,0.0,0.050
258,1749142528.85,75,1.729,2.215,2.740,58.001,17.26,-0.00,-1.39,-0.00,1.69,none,0,0,36.85,6.37,0.00,19.96,0.024,0.024,0.0,0.050
259,1749142528.90,69,1.724,2.285,3.111,56.281,17.34,-0.00,-1.39,-0.00,1.71,none,0,0,37.05,6.41,0.00,19.95,0.021,0.021,0.0,0.050
260,1749142528.95,70,1.725,2.418,3.387,54.390,17.43,-0.00,-1.39,-0.00,1.73,none,0,0,37.25,6.45,0.00,19.96,0.022,0.022,0.0,0.050
261,1749142529.00,75,1.742,2.510,3.735,41.162,17.52,-0.00,-1.39,-0.00,1.75,none,0,0,37.44,6.49,0.00,19.80,0.025,0.025,0.0,0.051
262,1749142529.05,75,1.789,2.633,4.095,54.289,17.61,-0.00,-1.39,-0.00,1.76,none,0,0,37.60,6.52,0.00,19.90,0.024,0.024,0.0,0.050
263,1749142529.10,74,1.787,2.712,4.394,48.657,17.70,-0.00,-1.39,-0.00,1.78,none,0,0,37.74,6.55,0.00,19.91,0.019,0.019,0.0,0.050
264,1749142529.15,75,1.817,2.921,4.788,55.499,17.78,-0.00,-1.39,-0.00,1.79,none,0,0,37.91,6.58,0.00,19.87,0.022,0.022,0.0,0.050
265,1749142529.20,75,1.854,3.004,5.159,60.694,17.87,-0.00,-1.39,-0.00,1.81,none,0,0,38.03,6.61,0.00,19.91,0.022,0.022,0.0,0.050
266,1749142529.25,73,1.914,3.214,5.671,73.796,17.97,-0.00,-1.39,-0.00,1.82,none,0,0,38.15,6.63,0.00,19.89,0.021,0.021,0.0,0.050
267,1749142529.30,73,2.006,3.337,6.021,67.248,18.06,-0.00,-1.39,-0.00,1.83,none,0,0,38.27,6.65,0.00,19.69,0.020,0.020,0.0,0.051
268,1749142529.35,72,2.154,3.603,6.260,74.722,18.15,-0.00,-1.39,-0.00,1.84,none,0,0,38.38,6.68,0.00,19.92,0.021,0.021,0.0,0.050
269,1749142529.40,73,2.345,3.910,6.590,90.216,18.24,-0.00,-1.39,-0.00,1.85,resume_reinforce,0,0,38.49,6.70,0.00,19.96,0.022,0.022,0.0,0.050
270,1749142529.45,73,2.538,4.232,7.101,101.159,18.34,-0.00,-1.39,-0.00,1.86,none,0,0,38.58,6.72,0.00,19.86,0.022,0.022,0.0,0.050
271,1749142529.50,75,2.780,4.558,7.693,112.387,18.43,-0.00,-1.39,-0.00,1.87,none,0,0,38.66,6.73,0.00,19.86,0.021,0.021,0.0,0.050
272,1749142529.55,75,3.027,4.958,8.646,152.331,18.52,-0.00,-1.39,-0.00,1.88,none,0,0,38.74,6.75,0.00,19.78,0.021,0.021,0.0,0.051
273,1749142529.60,75,3.468,5.786,10.028,172.643,18.62,-0.00,-1.39,-0.00,1.88,none,0,0,38.82,6.76,0.00,19.84,0.022,0.022,0.0,0.050
274,1749142529.65,65,4.421,5.993,10.856,164.405,18.71,-0.00,-1.39,-0.00,1.89,none,0,0,38.88,6.78,0.00,19.87,0.020,0.020,0.0,0.050
275,1749142529.70,39,5.766,6.509,11.960,191.447,18.81,-0.00,-1.39,-0.00,1.90,none,0,0,38.95,6.79,0.00,19.94,0.023,0.023,0.0,0.050
276,1749142529.75,53,7.086,6.915,13.222,254.920,18.90,-0.00,-1.39,-0.00,1.90,none,0,0,39.01,6.80,0.00,19.87,0.023,0.023,0.0,0.050
277,1749142529.80,54,9.147,7.576,13.977,558.306,19.00,-0.00,-1.39,-0.00,1.91,none,0,0,39.07,6.81,0.00,19.96,0.022,0.022,0.0,0.050
278,1749142529.85,72,10.792,8.582,15.277,288.936,19.10,-0.00,-1.39,-0.00,1.91,none,0,0,39.12,6.82,0.00,19.86,0.021,0.021,0.0,0.050
279,1749142529.90,39,12.203,9.071,15.921,254.448,19.35,-0.00,-1.40,0.03,0.10,brake,1,1,39.17,6.83,0.00,0.96,0.022,0.022,0.0,1.045
280,1749142530.95,69,15.602,14.269,19.368,36.210,19.30,-0.00,-1.39,0.03,0.02,brake,0,1,20.93,3.19,0.00,0.94,0.022,0.022,0.0,1.064
281,1749142532.01,69,16.587,15.123,20.950,17.016,19.28,-0.00,-1.39,0.03,0.01,brake,0,1,20.22,3.04,0.00,0.96,0.023,0.023,0.0,1.047
282,1749142533.06,75,16.737,14.766,19.992,3.278,19.28,-0.00,-1.39,0.03,0.00,brake,0,1,20.06,3.01,0.00,0.96,0.020,0.020,0.0,1.038
283,1749142534.10,75,16.377,13.808,18.307,1.196,19.28,-0.00,-1.38,0.03,0.00,brake,0,1,20.03,3.01,0.00,0.96,0.019,0.019,0.0,1.038
284,1749142535.13,75,15.369,13.325,16.975,1.252,19.28,-0.00,-1.38,0.03,0.00,brake,0,1,20.03,3.01,0.00,0.96,0.024,0.024,0.0,1.041
285,1749142536.18,75,13.947,12.639,15.359,1.296,19.28,-0.00,-1.38,0.03,0.00,brake,0,1,20.03,3.01,0.00,0.96,0.020,0.020,0.0,1.038
286,1749142537.21,75,12.525,11.896,13.487,1.357,19.28,-0.00,-1.37,0.03,0.00,brake,0,1,20.03,3.01,0.00,0.96,0.021,0.021,0.0,1.038
287,1749142538.25,75,10.338,11.011,12.151,1.432,19.28,-0.00,-1.37,0.03,0.00,brake,0,1,20.03,3.01,0.00,0.96,0.021,0.021,0.0,1.041
288,1749142539.29,75,8.504,9.663,10.197,1.327,19.28,-0.00,-1.37,0.03,0.00,brake,0,1,20.03,3.01,0.00,0.96,0.020,0.020,0.0,1.038
289,1749142540.33,75,6.877,8.746,8.789,1.297,19.28,-0.00,-1.36,0.03,0.00,brake,0,1,20.03,3.01,0.00,0.96,0.020,0.020,0.0,1.038
290,1749142541.37,75,3.258,3.039,4.479,1.338,19.28,-0.00,-1.36,0.03,0.00,brake,0,1,20.03,3.01,0.00,0.95,0.021,0.021,0.0,1.048
291,1749142542.42,75,2.016,1.677,1.918,1.320,19.28,-0.00,-1.36,0.03,0.00,brake,0,1,20.03,3.01,0.00,0.96,0.022,0.022,0.0,1.044
292,1749142543.46,75,1.538,1.441,1.515,1.319,19.28,-0.00,-1.35,0.03,0.00,brake,0,1,20.03,3.01,0.00,0.96,0.022,0.022,0.0,1.042
293,1749142544.50,75,1.433,1.397,1.438,1.315,19.28,-0.00,-1.35,0.03,0.00,brake,0,1,20.03,3.01,0.00,0.96,0.022,0.022,0.0,1.042
294,1749142545.55,75,1.411,1.384,1.418,1.306,19.28,-0.00,-1.35,0.03,0.00,brake,0,1,20.03,3.01,0.00,0.96,0.022,0.022,0.0,1.041
295,1749142546.59,75,1.413,1.384,1.440,1.500,19.28,-0.00,-1.34,0.03,0.00,brake,0,1,20.03,3.01,0.00,0.96,0.021,0.021,0.0,1.043
