frame,time,features,flow_left,flow_center,flow_right,speed,x,y,z,yaw,collision,state,flow_std
529,1748943517.74,52,0.052,0.009,0.050,1.98,97.78,-0.00,-1.26,-0.00,0,none,0.044
530,1748943517.83,52,0.052,0.009,0.054,1.98,97.95,-0.00,-1.26,-0.00,0,none,0.044
531,1748943517.92,52,0.052,0.009,0.055,1.98,98.12,-0.00,-1.26,-0.00,0,none,0.043
532,1748943518.00,52,0.055,0.009,0.057,1.98,98.29,-0.00,-1.26,-0.00,0,none,0.048
533,1748943518.09,52,0.059,0.009,0.061,1.98,98.46,-0.00,-1.26,-0.00,0,none,0.045
534,1748943518.18,52,0.075,0.009,0.064,1.98,98.65,-0.00,-1.26,-0.00,0,none,0.237
535,1748943518.27,52,0.080,0.009,0.066,1.98,98.83,-0.00,-1.26,-0.00,0,none,0.058
536,1748943518.36,52,0.084,0.009,0.069,1.98,99.00,-0.00,-1.26,-0.00,0,none,0.054
537,1748943518.45,51,0.087,0.009,0.073,1.98,99.22,-0.00,-1.26,-0.00,0,none,0.060
538,1748943518.56,49,0.090,0.010,0.089,1.98,99.39,-0.00,-1.26,-0.00,0,none,0.068
539,1748943518.64,46,0.075,0.010,0.074,1.98,99.57,-0.00,-1.26,-0.00,0,none,0.050
540,1748943518.73,45,0.069,0.010,0.060,1.98,99.73,-0.00,-1.26,-0.00,0,none,0.047
541,1748943518.82,44,0.067,0.010,0.046,1.98,99.92,-0.00,-1.26,-0.00,0,none,0.083
542,1748943518.91,43,0.060,0.010,0.028,1.98,100.09,-0.00,-1.26,-0.00,0,none,0.045
543,1748943519.00,42,0.056,0.009,0.000,1.98,100.26,-0.00,-1.25,-0.00,0,none,0.057
544,1748943519.08,41,0.053,0.010,0.000,1.98,100.43,-0.00,-1.25,-0.00,0,none,0.035
545,1748943519.17,41,0.055,0.009,0.000,1.98,100.61,-0.00,-1.25,-0.00,0,none,0.071
546,1748943519.26,41,0.052,0.009,0.000,1.98,100.81,-0.00,-1.25,-0.00,0,none,0.051
547,1748943519.36,37,0.051,0.010,0.000,1.98,100.98,-0.00,-1.25,-0.00,0,none,0.044
548,1748943519.45,35,0.045,0.010,0.000,1.98,101.14,-0.00,-1.25,-0.00,0,none,0.021
549,1748943519.53,35,0.041,0.009,0.000,1.98,101.31,-0.00,-1.25,-0.00,0,none,0.019
550,1748943519.62,35,0.035,0.009,0.000,1.98,101.48,-0.00,-1.25,-0.00,0,resume_reinforce,0.023
551,1748943519.70,35,0.031,0.010,0.000,1.98,101.66,-0.00,-1.25,-0.00,0,none,0.026
552,1748943519.79,35,0.029,0.010,0.000,1.98,101.86,-0.00,-1.25,-0.00,0,none,0.018
553,1748943519.89,35,0.028,0.010,0.000,1.98,102.02,-0.00,-1.25,-0.00,0,none,0.021
554,1748943519.97,35,0.029,0.011,0.000,1.98,102.20,-0.00,-1.25,-0.00,0,none,0.016
555,1748943520.07,35,0.028,0.011,0.000,1.98,102.37,-0.00,-1.25,-0.00,0,none,0.018
556,1748943520.15,35,0.027,0.011,0.000,1.98,102.54,-0.00,-1.25,-0.00,0,none,0.016
557,1748943520.24,35,0.026,0.010,0.000,1.98,102.74,-0.00,-1.25,-0.00,0,none,0.019
558,1748943520.34,35,0.027,0.010,0.000,1.98,102.92,-0.00,-1.25,-0.00,0,none,0.020
559,1748943520.43,35,0.027,0.010,0.000,1.98,103.10,-0.00,-1.25,-0.00,0,none,0.020
560,1748943520.52,35,0.027,0.010,0.000,1.98,103.27,-0.00,-1.25,-0.00,0,none,0.015
561,1748943520.61,35,0.027,0.010,0.000,1.98,103.43,-0.00,-1.25,-0.00,0,none,0.017
562,1748943520.69,35,0.026,0.010,0.000,1.98,103.60,-0.00,-1.25,-0.00,0,none,0.015
563,1748943520.78,35,0.025,0.010,0.000,1.98,103.78,-0.00,-1.25,-0.00,0,none,0.017
564,1748943520.87,35,0.025,0.010,0.000,1.98,103.97,-0.00,-1.25,-0.00,0,none,0.018
565,1748943520.96,35,0.025,0.010,0.000,1.98,104.13,-0.00,-1.25,-0.00,0,none,0.019
566,1748943521.05,34,0.025,0.010,0.000,1.98,104.33,-0.00,-1.25,-0.00,0,none,0.020
567,1748943521.15,34,0.027,0.011,0.000,1.98,104.48,-0.00,-1.25,-0.00,0,none,0.021
568,1748943521.22,34,0.028,0.010,0.000,1.98,104.65,-0.00,-1.25,-0.00,0,none,0.020
569,1748943521.31,34,0.028,0.010,0.000,1.98,104.81,-0.00,-1.25,-0.00,0,none,0.022
570,1748943521.39,34,0.029,0.010,0.000,1.98,104.98,-0.00,-1.25,-0.00,0,none,0.020
571,1748943521.47,34,0.030,0.010,0.000,1.98,105.15,-0.00,-1.25,-0.00,0,none,0.021
572,1748943521.56,34,0.030,0.009,0.000,1.98,105.33,-0.00,-1.25,-0.00,0,none,0.024
573,1748943521.65,34,0.029,0.009,0.000,1.98,105.50,-0.00,-1.25,-0.00,0,resume_reinforce,0.024
574,1748943521.74,34,0.031,0.010,0.000,1.98,105.67,-0.00,-1.25,-0.00,0,none,0.026
575,1748943521.82,34,0.032,0.010,0.000,1.98,105.84,-0.00,-1.25,-0.00,0,none,0.028
576,1748943521.91,34,0.031,0.009,0.000,1.98,105.99,-0.00,-1.25,-0.00,0,none,0.026
577,1748943521.99,34,0.031,0.009,0.000,1.98,106.17,-0.00,-1.25,-0.00,0,none,0.029
578,1748943522.08,34,0.031,0.009,0.000,1.98,106.33,-0.00,-1.25,-0.00,0,none,0.024
579,1748943522.16,34,0.031,0.008,0.000,1.98,106.50,-0.00,-1.25,-0.00,0,none,0.028
580,1748943522.24,34,0.033,0.008,0.000,1.98,106.69,-0.00,-1.25,-0.00,0,none,0.033
581,1748943522.34,34,0.035,0.009,0.000,1.98,106.88,-0.00,-1.24,-0.00,0,none,0.037
582,1748943522.44,34,0.037,0.010,0.000,1.98,107.04,-0.00,-1.24,-0.00,0,none,0.039
583,1748943522.52,34,0.039,0.009,0.000,1.98,107.20,-0.00,-1.24,-0.00,0,none,0.039
584,1748943522.60,34,0.039,0.010,0.000,1.98,107.37,-0.00,-1.24,-0.00,0,none,0.029
585,1748943522.69,33,0.038,0.010,0.000,1.98,107.53,-0.00,-1.24,-0.00,0,none,0.032
586,1748943522.77,33,0.039,0.009,0.000,1.98,107.69,-0.00,-1.24,-0.00,0,none,0.036
587,1748943522.85,33,0.036,0.009,0.000,1.98,107.87,-0.00,-1.24,-0.00,0,none,0.032
588,1748943522.94,33,0.036,0.010,0.000,1.98,108.04,-0.00,-1.24,-0.00,0,none,0.033
589,1748943523.03,33,0.037,0.009,0.000,1.98,108.21,-0.00,-1.24,-0.00,0,none,0.070
590,1748943523.11,33,0.035,0.009,0.000,1.98,108.38,-0.00,-1.24,-0.00,0,none,0.023
591,1748943523.20,33,0.032,0.010,0.000,1.98,108.56,-0.00,-1.24,-0.00,0,none,0.026
592,1748943523.29,33,0.032,0.010,0.000,1.98,108.74,-0.00,-1.24,-0.00,0,none,0.028
593,1748943523.38,33,0.031,0.010,0.000,1.98,108.93,-0.00,-1.24,-0.00,0,none,0.026
594,1748943523.48,33,0.029,0.011,0.000,1.98,109.11,-0.00,-1.24,-0.00,0,none,0.029
595,1748943523.57,33,0.030,0.011,0.000,1.98,109.29,-0.00,-1.24,-0.00,0,none,0.032
596,1748943523.66,33,0.031,0.011,0.000,1.98,109.48,-0.00,-1.24,-0.00,0,resume_reinforce,0.027
597,1748943523.75,33,0.031,0.011,0.000,1.98,109.66,-0.00,-1.24,-0.00,0,none,0.031
598,1748943523.84,33,0.032,0.012,0.000,1.98,109.83,-0.00,-1.24,-0.00,0,none,0.025
599,1748943523.93,33,0.031,0.012,0.000,1.98,110.00,-0.00,-1.24,-0.00,0,none,0.025
600,1748943524.02,33,0.030,0.012,0.000,1.98,110.17,-0.00,-1.24,-0.00,0,none,0.026
601,1748943524.11,33,0.031,0.012,0.000,1.98,110.37,-0.00,-1.24,-0.00,0,none,0.029
602,1748943524.21,33,0.031,0.013,0.000,1.98,110.54,-0.00,-1.24,-0.00,0,none,0.031
603,1748943524.29,33,0.030,0.012,0.000,1.98,110.71,-0.00,-1.24,-0.00,0,none,0.029
604,1748943524.38,33,0.031,0.012,0.000,1.98,110.87,-0.00,-1.24,-0.00,0,none,0.027
605,1748943524.46,33,0.032,0.013,0.000,1.98,111.04,-0.00,-1.24,-0.00,0,none,0.027
606,1748943524.54,33,0.031,0.013,0.000,1.98,111.22,-0.00,-1.24,-0.00,0,none,0.029
607,1748943524.63,33,0.031,0.012,0.000,1.98,111.38,-0.00,-1.24,-0.00,0,none,0.028
608,1748943524.72,33,0.032,0.012,0.000,1.98,111.55,-0.00,-1.24,-0.00,0,none,0.030
609,1748943524.80,31,0.033,0.012,0.000,1.98,111.73,-0.00,-1.24,-0.00,0,none,0.032
610,1748943524.89,31,0.032,0.012,0.000,1.98,111.90,-0.00,-1.24,-0.00,0,none,0.028
611,1748943524.98,31,0.031,0.012,0.000,1.98,112.08,-0.00,-1.24,-0.00,0,none,0.023
612,1748943525.07,31,0.030,0.012,0.000,1.98,112.24,-0.00,-1.24,-0.00,0,none,0.028
613,1748943525.15,31,0.029,0.012,0.000,1.98,112.41,-0.00,-1.24,-0.00,0,none,0.023
614,1748943525.24,31,0.028,0.012,0.000,1.98,112.57,-0.00,-1.24,-0.00,0,none,0.024
615,1748943525.32,31,0.028,0.012,0.000,1.98,112.73,-0.00,-1.24,-0.00,0,none,0.027
616,1748943525.40,31,0.028,0.011,0.000,1.98,112.90,-0.00,-1.24,-0.00,0,none,0.025
617,1748943525.48,31,0.028,0.010,0.000,1.98,113.06,-0.00,-1.24,-0.00,0,none,0.033
618,1748943525.57,31,0.028,0.010,0.000,1.98,113.23,-0.00,-1.24,-0.00,0,none,0.029
619,1748943525.65,31,0.027,0.010,0.000,1.98,113.40,-0.00,-1.23,-0.00,0,none,0.023
620,1748943525.74,31,0.029,0.010,0.000,1.98,113.57,-0.00,-1.23,-0.00,0,resume_reinforce,0.035
621,1748943525.83,31,0.030,0.010,0.000,1.98,113.74,-0.00,-1.23,-0.00,0,none,0.035
622,1748943525.91,31,0.032,0.011,0.000,1.98,113.93,-0.00,-1.23,-0.00,0,none,0.037
623,1748943526.00,31,0.033,0.011,0.000,1.98,114.09,-0.00,-1.23,-0.00,0,none,0.030
624,1748943526.09,31,0.033,0.011,0.000,1.98,114.25,-0.00,-1.23,-0.00,0,none,0.030
625,1748943526.17,31,0.032,0.012,0.000,1.98,114.42,-0.00,-1.23,-0.00,0,none,0.030
626,1748943526.25,31,0.032,0.012,0.000,1.98,114.60,-0.00,-1.23,-0.00,0,none,0.038
627,1748943526.34,31,0.031,0.013,0.000,1.98,114.76,-0.00,-1.23,-0.00,0,none,0.032
628,1748943526.43,31,0.032,0.012,0.000,1.98,114.92,-0.00,-1.23,-0.00,0,none,0.039
629,1748943526.51,31,0.033,0.014,0.000,1.98,115.10,-0.00,-1.23,-0.00,0,none,0.036
630,1748943526.60,31,0.035,0.013,0.000,1.98,115.26,-0.00,-1.23,-0.00,0,none,0.041
631,1748943526.68,31,0.035,0.013,0.000,1.98,115.47,-0.00,-1.23,-0.00,0,none,0.039
632,1748943526.78,31,0.037,0.014,0.000,1.98,115.64,-0.00,-1.23,-0.00,0,none,0.045
633,1748943526.87,31,0.038,0.015,0.000,1.98,115.81,-0.00,-1.23,-0.00,0,none,0.042
634,1748943526.96,31,0.037,0.014,0.000,1.98,115.98,-0.00,-1.23,-0.00,0,none,0.028
635,1748943527.05,31,0.034,0.013,0.000,1.98,116.14,-0.00,-1.23,-0.00,0,none,0.026
636,1748943527.13,30,0.031,0.014,0.000,1.98,116.30,-0.00,-1.23,-0.00,0,none,0.028
637,1748943527.21,30,0.029,0.013,0.000,1.98,116.47,-0.00,-1.23,-0.00,0,none,0.029
638,1748943527.30,30,0.026,0.013,0.000,1.98,116.63,-0.00,-1.23,-0.00,0,none,0.028
639,1748943527.38,30,0.025,0.012,0.000,1.98,116.80,-0.00,-1.23,-0.00,0,none,0.029
640,1748943527.46,30,0.028,0.013,0.000,1.98,116.97,-0.00,-1.23,-0.00,0,none,0.047
641,1748943527.54,30,0.028,0.013,0.000,1.98,117.13,-0.00,-1.23,-0.00,0,none,0.021
642,1748943527.63,30,0.025,0.014,0.000,1.98,117.30,-0.00,-1.23,-0.00,0,none,0.019
643,1748943527.72,29,0.024,0.012,0.000,1.98,117.48,-0.00,-1.23,-0.00,0,none,0.022
644,1748943527.80,29,0.022,0.013,0.000,1.98,117.64,-0.00,-1.23,-0.00,0,resume_reinforce,0.017
645,1748943527.88,29,0.019,0.013,0.000,1.98,117.83,-0.00,-1.23,-0.00,0,none,0.018
646,1748943527.98,29,0.020,0.015,0.000,1.98,118.00,-0.00,-1.23,-0.00,0,none,0.022
647,1748943528.07,29,0.022,0.014,0.000,1.98,118.18,-0.00,-1.23,-0.00,0,none,0.022
648,1748943528.16,29,0.023,0.015,0.000,1.98,118.36,-0.00,-1.23,-0.00,0,none,0.019
649,1748943528.25,28,0.023,0.016,0.000,1.98,118.53,-0.00,-1.23,-0.00,0,none,0.018
650,1748943528.33,28,0.023,0.015,0.000,1.98,118.70,-0.00,-1.23,-0.00,0,none,0.018
651,1748943528.42,28,0.021,0.013,0.000,1.98,118.89,-0.00,-1.23,-0.00,0,none,0.019
652,1748943528.52,28,0.021,0.012,0.000,1.98,119.05,-0.00,-1.23,-0.00,0,none,0.025
653,1748943528.60,27,0.021,0.011,0.000,1.98,119.24,-0.00,-1.23,-0.00,0,none,0.020
654,1748943528.69,27,0.022,0.009,0.000,1.98,119.40,-0.00,-1.23,-0.00,0,none,0.025
655,1748943528.78,27,0.023,0.009,0.000,1.98,119.56,-0.00,-1.23,-0.00,0,none,0.023
656,1748943528.86,27,0.023,0.009,0.000,1.98,119.73,-0.00,-1.23,-0.00,0,none,0.021
657,1748943528.94,25,0.023,0.008,0.000,1.98,119.89,-0.00,-1.23,-0.00,0,none,0.024
658,1748943529.03,25,0.029,0.007,0.000,1.98,120.07,-0.00,-1.22,-0.00,0,none,0.035
659,1748943529.11,25,0.029,0.006,0.000,1.98,120.23,-0.00,-1.22,-0.00,0,none,0.028
660,1748943529.20,25,0.030,0.007,0.000,1.98,120.42,-0.00,-1.22,-0.00,0,none,0.029
661,1748943529.29,25,0.036,0.007,0.000,1.98,120.59,-0.00,-1.22,-0.00,0,none,0.037
662,1748943529.38,25,0.038,0.007,0.000,1.98,120.76,-0.00,-1.22,-0.00,0,none,0.031
663,1748943529.47,25,0.033,0.007,0.000,1.98,120.94,-0.00,-1.22,-0.00,0,none,0.035
664,1748943529.55,24,0.033,0.008,0.000,1.98,121.09,-0.00,-1.22,-0.00,0,none,0.029
665,1748943529.63,24,0.032,0.007,0.000,1.98,121.26,-0.00,-1.22,-0.00,0,none,0.029
666,1748943529.72,24,0.027,0.007,0.000,1.98,121.47,-0.00,-1.22,-0.00,0,none,0.032
667,1748943529.83,23,0.028,0.008,0.000,1.98,121.63,-0.00,-1.22,-0.00,0,resume_reinforce,0.053
668,1748943529.91,23,0.030,0.007,0.000,1.98,121.83,-0.00,-1.22,-0.00,0,none,0.047
669,1748943530.01,23,0.030,0.008,0.000,1.98,122.00,-0.00,-1.22,-0.00,0,none,0.026
670,1748943530.09,23,0.029,0.009,0.000,1.98,122.19,-0.00,-1.22,-0.00,0,none,0.014
671,1748943530.19,23,0.089,0.009,0.000,1.98,122.36,-0.00,-1.22,-0.00,0,none,0.626
672,1748943530.28,23,0.088,0.007,0.000,1.98,122.53,-0.00,-1.22,-0.00,0,none,0.028
673,1748943530.36,23,0.084,0.008,0.000,1.98,122.69,-0.00,-1.22,-0.00,0,none,0.018
674,1748943530.44,23,0.086,0.007,0.000,1.98,122.86,-0.00,-1.22,-0.00,0,none,0.049
675,1748943530.53,23,0.109,0.007,0.000,1.98,123.01,-0.00,-1.22,-0.00,0,none,0.311
676,1748943530.61,23,0.049,0.005,0.000,1.98,123.18,-0.00,-1.22,-0.00,0,none,0.029
677,1748943530.69,23,0.051,0.006,0.000,1.98,123.36,-0.00,-1.22,-0.00,0,none,0.074
678,1748943530.78,23,0.067,0.006,0.000,1.98,123.53,-0.00,-1.22,-0.00,0,none,0.222
679,1748943530.87,23,0.065,0.006,0.000,1.98,123.69,-0.00,-1.22,-0.00,0,none,0.022
680,1748943530.95,22,0.049,0.006,0.000,1.98,123.86,-0.00,-1.22,-0.00,0,none,0.117
681,1748943531.04,22,0.047,0.007,0.000,1.98,124.02,-0.00,-1.22,-0.00,0,none,0.014
682,1748943531.12,22,0.042,0.007,0.000,1.98,124.18,-0.00,-1.22,-0.00,0,none,0.016
683,1748943531.20,22,0.024,0.006,0.000,1.98,124.35,-0.00,-1.22,-0.00,0,none,0.009
684,1748943531.28,22,0.025,0.006,0.000,1.98,124.52,-0.00,-1.22,-0.00,0,none,0.019
685,1748943531.37,21,0.021,0.006,0.000,1.98,124.70,-0.00,-1.22,-0.00,0,none,0.034
686,1748943531.46,20,0.025,0.007,0.000,1.98,124.88,-0.00,-1.22,-0.00,0,none,0.029
687,1748943531.55,19,0.026,0.007,0.000,1.98,125.04,-0.00,-1.22,-0.00,0,none,0.032
688,1748943531.63,19,0.027,0.006,0.000,1.98,125.21,-0.00,-1.22,-0.00,0,none,0.012
689,1748943531.72,19,0.026,0.007,0.000,1.98,125.38,-0.00,-1.22,-0.00,0,none,0.026
690,1748943531.81,19,0.021,0.007,0.000,1.98,125.56,-0.00,-1.22,-0.00,0,none,0.027
691,1748943531.89,19,0.021,0.007,0.000,1.98,125.72,-0.00,-1.22,-0.00,0,resume_reinforce,0.045
692,1748943531.98,19,0.021,0.007,0.000,1.98,125.89,-0.00,-1.22,-0.00,0,none,0.045
693,1748943532.06,19,0.022,0.007,0.000,1.98,126.07,-0.00,-1.22,-0.00,0,none,0.029
694,1748943532.15,19,0.021,0.008,0.000,1.98,126.26,-0.00,-1.22,-0.00,0,none,0.014
695,1748943532.25,18,0.020,0.008,0.000,1.98,126.42,-0.00,-1.22,-0.00,0,none,0.010
696,1748943532.33,18,0.017,0.008,0.000,1.98,126.60,-0.00,-1.22,-0.00,0,none,0.008
697,1748943532.42,18,0.015,0.008,0.000,1.98,126.77,-0.00,-1.21,-0.00,0,none,0.010
698,1748943532.51,18,0.013,0.008,0.000,1.98,126.94,-0.00,-1.21,-0.00,0,none,0.010
699,1748943532.60,18,0.013,0.008,0.000,1.98,127.10,-0.00,-1.21,-0.00,0,none,0.011
700,1748943532.68,18,0.013,0.009,0.000,1.98,127.26,-0.00,-1.21,-0.00,0,none,0.009
701,1748943532.76,18,0.014,0.009,0.000,1.98,127.44,-0.00,-1.21,-0.00,0,none,0.009
702,1748943532.84,18,0.014,0.010,0.000,1.98,127.59,-0.00,-1.21,-0.00,0,none,0.009
703,1748943532.92,18,0.013,0.009,0.000,1.98,127.78,-0.00,-1.21,-0.00,0,none,0.009
704,1748943533.02,18,0.014,0.011,0.000,1.98,127.96,-0.00,-1.21,-0.00,0,none,0.015
705,1748943533.11,18,0.014,0.010,0.000,1.98,128.12,-0.00,-1.21,-0.00,0,none,0.011
706,1748943533.19,18,0.013,0.010,0.000,1.98,128.29,-0.00,-1.21,-0.00,0,none,0.010
707,1748943533.28,18,0.013,0.009,0.000,1.98,128.46,-0.00,-1.21,-0.00,0,none,0.011
708,1748943533.37,18,0.014,0.009,0.000,1.98,128.66,-0.00,-1.21,-0.00,0,none,0.015
709,1748943533.46,18,0.014,0.008,0.000,1.98,128.83,-0.00,-1.21,-0.00,0,none,0.014
710,1748943533.55,18,0.013,0.007,0.000,1.98,129.00,-0.00,-1.21,-0.00,0,none,0.011
711,1748943533.64,18,0.014,0.008,0.000,1.98,129.15,-0.00,-1.21,-0.00,0,none,0.014
712,1748943533.71,18,0.015,0.009,0.000,1.98,129.32,-0.00,-1.21,-0.00,0,none,0.012
713,1748943533.80,18,0.015,0.010,0.000,1.98,129.48,-0.00,-1.21,-0.00,0,none,0.012
714,1748943533.88,18,0.016,0.011,0.000,1.98,129.65,-0.00,-1.21,-0.00,0,none,0.014
715,1748943533.97,18,0.017,0.012,0.000,1.98,129.81,-0.00,-1.21,-0.00,0,resume_reinforce,0.016
716,1748943534.05,17,0.018,0.013,0.000,1.98,130.00,-0.00,-1.21,-0.00,0,none,0.014
717,1748943534.14,17,0.019,0.013,0.000,1.98,130.18,-0.00,-1.21,-0.00,0,none,0.018
718,1748943534.23,16,0.019,0.013,0.000,1.98,130.33,-0.00,-1.21,-0.00,0,none,0.016
719,1748943534.31,16,0.020,0.014,0.000,1.98,130.50,-0.00,-1.21,-0.00,0,none,0.015
720,1748943534.39,16,0.020,0.015,0.000,1.98,130.67,-0.00,-1.21,-0.00,0,none,0.017
721,1748943534.48,16,0.021,0.015,0.000,1.98,130.82,-0.00,-1.21,-0.00,0,none,0.017
722,1748943534.56,16,0.020,0.016,0.000,1.98,130.99,-0.00,-1.21,-0.00,0,none,0.018
723,1748943534.64,16,0.019,0.016,0.000,1.98,131.16,-0.00,-1.21,-0.00,0,none,0.017
724,1748943534.73,16,0.018,0.015,0.000,1.98,131.32,-0.00,-1.21,-0.00,0,none,0.020
725,1748943534.81,16,0.019,0.016,0.000,1.98,131.51,-0.00,-1.21,-0.00,0,none,0.022
726,1748943534.91,16,0.019,0.015,0.000,1.98,131.68,-0.00,-1.21,-0.00,0,none,0.026
727,1748943534.99,15,0.020,0.014,0.000,1.98,131.85,-0.00,-1.21,-0.00,0,none,0.025
728,1748943535.08,15,0.022,0.015,0.000,1.98,132.02,-0.00,-1.21,-0.00,0,none,0.023
729,1748943535.16,15,0.025,0.016,0.000,1.98,132.17,-0.00,-1.21,-0.00,0,none,0.024
730,1748943535.24,15,0.023,0.016,0.000,1.98,132.33,-0.00,-1.21,-0.00,0,none,0.026
731,1748943535.32,15,0.024,0.015,0.000,1.98,132.50,-0.00,-1.21,-0.00,0,none,0.026
732,1748943535.41,14,0.024,0.016,0.000,1.98,132.66,-0.00,-1.21,-0.00,0,none,0.026
734,1748943536.58,39,0.100,0.056,0.000,0.21,133.97,-0.00,-1.48,-0.00,0,resume_reinforce,0.218
735,1748943536.67,39,0.123,0.081,0.000,0.21,133.98,-0.00,-1.48,-0.00,0,none,0.010
736,1748943536.75,38,0.288,0.113,0.000,0.23,134.00,-0.00,-1.47,-0.00,0,none,0.630
737,1748943536.83,35,0.383,0.160,0.000,0.36,134.02,-0.00,-1.47,-0.00,0,none,0.422
738,1748943536.91,33,0.452,0.187,0.000,0.49,134.05,-0.00,-1.49,-0.00,0,none,0.320
739,1748943536.99,30,0.401,0.169,0.000,0.62,134.09,-0.00,-1.50,-0.00,0,none,0.039
740,1748943537.07,30,0.379,0.147,0.000,0.75,134.15,-0.00,-1.51,-0.00,0,none,0.006
741,1748943537.16,30,0.220,0.119,0.000,0.86,134.22,-0.00,-1.53,-0.00,0,none,0.007
742,1748943537.24,30,0.137,0.086,0.000,0.97,134.29,-0.00,-1.54,-0.00,0,none,0.010
743,1748943537.32,30,0.084,0.074,0.000,1.06,134.36,-0.00,-1.54,-0.00,0,none,0.040
744,1748943537.39,29,0.073,0.068,0.000,1.15,134.45,-0.00,-1.55,-0.00,0,none,0.009
745,1748943537.47,29,0.086,0.081,0.000,1.24,134.54,-0.00,-1.55,-0.00,0,none,0.015
746,1748943537.55,29,0.097,0.093,0.000,1.31,134.63,-0.00,-1.56,-0.00,0,none,0.008
747,1748943537.62,29,0.097,0.095,0.000,1.38,134.74,-0.00,-1.56,-0.00,0,none,0.012
748,1748943537.70,29,0.094,0.095,0.000,1.44,134.84,-0.00,-1.56,-0.00,0,none,0.011
749,1748943537.77,29,0.089,0.090,0.000,1.50,134.95,-0.00,-1.56,-0.00,0,none,0.012
750,1748943537.85,29,0.086,0.085,0.000,1.55,135.08,-0.00,-1.56,-0.00,0,none,0.016
751,1748943537.93,29,0.080,0.077,0.000,1.60,135.20,-0.00,-1.56,-0.00,0,none,0.015
752,1748943538.00,29,0.076,0.070,0.000,1.64,135.33,-0.00,-1.56,-0.00,0,none,0.020
753,1748943538.09,29,0.071,0.066,0.000,1.68,135.47,-0.00,-1.56,-0.00,0,none,0.016
754,1748943538.17,29,0.067,0.062,0.000,1.72,135.63,-0.00,-1.56,-0.00,0,none,0.022
755,1748943538.26,29,0.062,0.059,0.000,1.75,135.77,-0.00,-1.56,-0.00,0,none,0.023
756,1748943538.35,29,0.057,0.056,0.000,1.77,135.92,-0.00,-1.56,-0.00,0,none,0.017
757,1748943538.43,29,0.052,0.052,0.000,1.80,136.06,-0.00,-1.56,-0.00,0,none,0.022
758,1748943538.51,29,0.047,0.048,0.000,1.82,136.22,-0.00,-1.56,-0.00,0,none,0.012
759,1748943538.59,29,0.043,0.044,0.000,1.84,136.36,-0.00,-1.56,-0.00,0,resume_reinforce,0.013
760,1748943538.68,29,0.038,0.037,0.000,1.85,136.51,-0.00,-1.56,-0.00,0,none,0.013
761,1748943538.76,29,0.036,0.032,0.000,1.87,136.66,-0.00,-1.56,-0.00,0,none,0.017
762,1748943538.84,29,0.034,0.029,0.000,1.88,136.82,-0.00,-1.56,-0.00,0,none,0.020
763,1748943538.92,29,0.033,0.026,0.000,1.89,136.97,-0.00,-1.56,-0.00,0,none,0.031
764,1748943539.00,29,0.032,0.023,0.000,1.90,137.12,-0.00,-1.56,-0.00,0,none,0.018
765,1748943539.08,29,0.032,0.023,0.000,1.91,137.27,-0.00,-1.55,-0.00,0,none,0.017
766,1748943539.16,29,0.030,0.022,0.000,1.92,137.42,-0.00,-1.55,-0.00,0,none,0.018
767,1748943539.24,29,0.029,0.020,0.000,1.92,137.58,-0.00,-1.55,-0.00,0,none,0.016
768,1748943539.32,29,0.027,0.020,0.000,1.93,137.77,-0.00,-1.55,-0.00,0,none,0.015
769,1748943539.42,29,0.028,0.022,0.000,1.94,137.95,-0.00,-1.55,-0.00,0,none,0.020
770,1748943539.51,29,0.028,0.020,0.000,1.94,138.10,-0.00,-1.55,-0.00,0,none,0.017
771,1748943539.59,29,0.028,0.020,0.000,1.95,138.27,-0.00,-1.55,-0.00,0,none,0.018
772,1748943539.68,29,0.029,0.021,0.000,1.95,138.42,-0.00,-1.55,-0.00,0,none,0.021
773,1748943539.76,29,0.029,0.019,0.000,1.95,138.58,-0.00,-1.55,-0.00,0,none,0.019
774,1748943539.84,29,0.028,0.016,0.000,1.96,138.75,-0.00,-1.55,-0.00,0,none,0.022
775,1748943539.93,29,0.028,0.016,0.000,1.96,138.90,-0.00,-1.55,-0.00,0,none,0.020
776,1748943540.00,29,0.028,0.015,0.000,1.96,139.07,-0.00,-1.55,-0.00,0,none,0.022
777,1748943540.09,28,0.028,0.014,0.000,1.96,139.23,-0.00,-1.55,-0.00,0,none,0.014
778,1748943540.17,28,0.028,0.016,0.000,1.96,139.40,-0.00,-1.55,-0.00,0,none,0.013
779,1748943540.26,28,0.028,0.015,0.000,1.97,139.56,-0.00,-1.55,-0.00,0,none,0.016
780,1748943540.34,28,0.027,0.015,0.000,1.97,139.72,-0.00,-1.55,-0.00,0,none,0.010
781,1748943540.42,28,0.028,0.014,0.000,1.97,139.88,-0.00,-1.55,-0.00,0,none,0.014
782,1748943540.50,28,0.028,0.014,0.000,1.97,140.04,-0.00,-1.55,-0.00,0,none,0.015
783,1748943540.58,28,0.028,0.013,0.000,1.97,140.21,-0.00,-1.55,-0.00,0,none,0.011
784,1748943540.67,28,0.028,0.015,0.000,1.97,140.37,-0.00,-1.54,-0.00,0,resume_reinforce,0.011
785,1748943540.75,28,0.028,0.011,0.000,1.97,140.53,-0.00,-1.54,-0.00,0,none,0.012
786,1748943540.84,28,0.028,0.010,0.000,1.97,140.69,-0.00,-1.54,-0.00,0,none,0.014
