frame,time,features,flow_left,flow_center,flow_right,speed
518,1748959972.56,57,0.868,0.342,0.000,1.98
519,1748959972.65,62,0.917,0.389,0.000,1.98
520,1748959972.75,57,0.890,0.335,0.000,1.98
521,1748959972.84,61,0.933,0.386,0.000,1.98
522,1748959972.94,63,0.884,0.297,0.000,1.98
523,1748959973.03,66,0.885,0.346,0.000,1.98
524,1748959973.12,57,0.919,0.300,0.000,1.98
525,1748959973.22,57,0.936,0.360,0.000,1.98
526,1748959973.30,60,0.910,0.302,0.000,1.98
527,1748959973.39,61,0.942,0.354,0.000,1.98
528,1748959973.48,60,0.951,0.307,0.000,1.98
529,1748959973.57,64,0.954,0.364,0.000,1.98
530,1748959973.66,67,0.975,0.361,0.000,1.98
531,1748959973.74,69,0.962,0.330,0.000,1.98
532,1748959973.83,64,1.001,0.385,0.000,1.98
533,1748959973.92,67,1.028,0.317,0.000,1.98
534,1748959974.03,63,1.188,0.397,0.000,1.98
535,1748959974.13,55,1.120,0.328,0.000,1.98
536,1748959974.22,59,1.119,0.376,0.000,1.98
537,1748959974.31,61,1.196,0.418,0.000,1.98
538,1748959974.39,57,1.052,0.316,0.000,1.98
539,1748959974.47,57,1.130,0.371,0.000,1.98
540,1748959974.56,58,1.077,0.297,0.000,1.98
541,1748959974.65,60,1.131,0.359,0.000,1.98
542,1748959974.73,55,1.106,0.291,0.000,1.98
543,1748959974.82,53,1.059,0.358,0.000,1.98
544,1748959974.91,55,1.095,0.393,0.000,1.98
545,1748959975.00,48,1.046,0.327,0.000,1.98
546,1748959975.09,52,1.105,0.393,0.000,1.98
547,1748959975.18,60,1.117,0.394,0.000,1.98
548,1748959975.27,53,1.077,0.312,0.000,1.98
549,1748959975.36,50,1.084,0.364,0.000,1.98
550,1748959975.44,52,1.108,0.340,0.000,1.98
551,1748959975.54,54,1.069,0.319,0.000,1.98
552,1748959975.63,51,1.104,0.371,0.000,1.98
553,1748959975.73,52,1.271,0.427,0.000,1.98
554,1748959975.82,52,1.224,0.330,0.000,1.98
555,1748959975.91,53,1.207,0.380,0.000,1.98
556,1748959976.00,56,1.223,0.409,0.000,1.98
557,1748959976.09,47,1.169,0.321,0.000,1.98
558,1748959976.18,49,1.229,0.383,0.000,1.98
559,1748959976.27,52,1.142,0.396,0.000,1.98
560,1748959976.35,44,1.155,0.311,0.000,1.98
561,1748959976.45,51,1.211,0.357,0.000,1.98
562,1748959976.54,51,1.280,0.399,0.000,1.98
563,1748959976.63,50,1.274,0.415,0.000,1.98
564,1748959976.72,48,1.202,0.322,0.000,1.98
565,1748959976.80,51,1.237,0.348,0.000,1.98
566,1748959976.91,45,1.298,0.400,0.000,1.98
567,1748959976.98,49,1.248,0.427,0.000,1.98
568,1748959977.08,45,1.264,0.436,0.000,1.98
569,1748959977.16,44,1.173,0.295,0.000,1.98
570,1748959977.25,50,1.253,0.363,0.000,1.98
571,1748959977.34,49,1.299,0.397,0.000,1.98
572,1748959977.42,47,1.292,0.406,0.000,1.98
573,1748959977.51,45,1.326,0.431,0.000,1.98
574,1748959977.60,47,1.258,0.330,0.000,1.98
575,1748959977.68,49,1.245,0.379,0.000,1.98
576,1748959977.76,42,1.292,0.417,0.000,1.98
577,1748959977.85,47,1.343,0.434,0.000,1.98
578,1748959977.94,43,1.354,0.444,0.000,1.98
579,1748959978.04,44,1.475,0.460,0.000,1.98
580,1748959978.13,42,1.472,0.426,0.000,1.98
581,1748959978.22,44,1.497,0.399,0.000,1.98
582,1748959978.31,44,1.364,0.385,0.000,1.98
583,1748959978.40,38,1.381,0.427,0.000,1.98
584,1748959978.49,41,1.362,0.437,0.000,1.98
585,1748959978.58,34,1.250,0.476,0.000,1.98
586,1748959978.66,43,1.373,0.463,0.000,1.98
587,1748959978.75,40,1.333,0.462,0.000,1.98
588,1748959978.84,39,1.247,0.447,0.000,1.98
589,1748959978.92,36,1.260,0.455,0.000,1.98
590,1748959979.01,36,1.255,0.461,0.000,1.98
591,1748959979.10,34,1.213,0.470,0.000,1.98
592,1748959979.18,37,1.174,0.454,0.000,1.98
593,1748959979.26,35,1.219,0.454,0.000,1.98
594,1748959979.34,34,1.202,0.438,0.000,1.98
595,1748959979.42,34,1.187,0.376,0.000,1.98
596,1748959979.52,34,1.232,0.478,0.000,1.98
597,1748959979.60,32,1.262,0.455,0.000,1.98
598,1748959979.70,35,1.301,0.436,0.000,1.98
599,1748959979.78,31,1.203,0.422,0.000,1.98
600,1748959979.86,31,1.044,0.411,0.000,1.98
601,1748959979.95,32,1.136,0.450,0.000,1.98
602,1748959980.04,35,1.237,0.439,0.000,1.98
603,1748959980.13,31,1.156,0.438,0.000,1.98
604,1748959980.22,33,1.180,0.589,0.000,1.98
605,1748959980.31,32,1.145,0.521,0.000,1.98
606,1748959980.40,32,1.137,0.506,0.000,1.98
607,1748959980.49,31,1.109,0.458,0.000,1.98
608,1748959980.58,28,1.111,0.460,0.000,1.98
609,1748959980.67,31,1.162,0.597,0.000,1.98
610,1748959980.76,29,1.141,0.530,0.000,1.98
611,1748959980.84,28,1.105,0.489,0.000,1.98
612,1748959980.93,28,1.224,0.570,0.000,1.98
613,1748959981.03,29,1.287,0.536,0.000,1.98
614,1748959981.13,30,1.290,0.521,0.000,1.98
615,1748959981.22,32,1.366,0.638,0.000,1.98
616,1748959981.33,32,1.407,0.541,0.000,1.98
617,1748959981.42,27,1.319,0.633,0.000,1.98
618,1748959981.51,26,3.327,1.736,0.000,1.98
